t;chord
0.0;N
0.033;G:sus4
1.053;G:maj
2.693;F:maj
3.69;F:sus2
5.341;G:sus4
6.374;G:maj
8.011;F:maj
8.996;F:sus2
10.681;G:sus4
11.714;G:maj
13.363;F:maj
14.351;F:sus2
16.068;G:sus4/4
17.045;G:maj/4
18.694;F:maj/5
19.69;F:sus2/5
21.355;C:maj
22.351;G:maj/3
24.049;F:maj
26.71;C:maj
27.69;G:maj/3
29.388;F:maj
32.065;C:maj
33.029;G:maj/3
34.694;F:maj
37.388;Ab:maj
38.351;Bb:maj
40.033;C:maj
42.71;Ab:maj
44.016;Bb:maj
45.322;C:maj
48.049;C:maj
49.07;A:min
50.707;F:maj
51.763;G:maj
53.412;C:maj
54.399;A:min
56.041;F:maj
57.04;G:maj
58.7;C:maj
59.867;A:min
61.388;F:maj
62.588;G:maj
64.041;Bb:maj
66.743;G:maj
69.355;Bb:maj
72.024;G:maj
74.71;C:maj
75.767;G:maj/3
77.404;F:maj
80.051;C:maj
80.945;G:maj/3
82.721;F:maj
85.391;C:maj
86.332;G:maj/3
87.992;F:maj
90.686;Ab:maj
91.963;Bb:maj
93.356;C:maj
96.061;Ab:maj
97.326;Bb:maj
98.685;C:maj
101.378;C:maj
102.367;A:min
104.049;F:maj
105.198;G:maj
106.661;C:maj
107.752;A:min
109.366;F:maj
110.69;G:maj
112.048;C:maj
113.081;A:min
114.753;F:maj
116.077;G:maj
117.412;Bb:maj
120.117;G:maj
122.741;Bb:maj
125.411;G:maj
128.035;A:min
130.357;D:7
133.341;A:min
135.674;D:7
138.704;A:min
141.061;D:7
143.984;F:maj
147.037;G:maj
149.388;C:maj
150.4;G:maj/3
152.065;F:maj
154.694;C:maj
155.722;G:maj/3
157.388;F:maj
160.016;C:maj
161.045;G:maj/3
162.727;F:maj
165.437;Ab:maj
166.776;Bb:maj
168.049;C:maj
170.727;Ab:maj
171.967;Bb:maj
173.42;C:maj
176.033;C:maj
176.98;A:min
178.694;F:maj
179.788;G:maj
181.322;C:maj
182.4;A:min
184.033;F:maj
184.947;G:maj
186.71;C:maj
187.706;A:min
189.453;F:maj
190.776;G:maj
192.049;Bb:maj
194.759;G:maj
197.371;Bb:maj
200.049;G:maj
202.743;C:maj
203.771;A:min
205.349;F:maj
206.869;G:maj
208.046;C:maj
209.058;A:min
210.719;F:maj
212.022;G:maj
213.364;C:maj
214.415;A:min
216.098;F:maj
217.383;G:maj
218.723;Bb:maj
221.362;G:maj
224.006;Bb:maj
226.621;G:maj
229.311;C:maj
230.335;G:maj/3
232.0;F:maj
234.71;C:maj
235.706;G:maj/3
237.339;F:maj
240.098;C:maj
241.224;G:maj/3
242.776;F:maj
245.339;C:maj
246.367;G:maj/3
248.016;F:maj
255.043;N
