t;chord
0.0;N
0.07;Bb:maj
1.324;Eb:maj6
2.519;Bb:maj
3.75;Eb:maj6
4.656;Bb:maj
7.43;Bb:sus2
9.868;Eb:maj/5
12.318;F:sus4
14.768;Bb:maj
17.229;Eb:maj
19.667;Bb:maj
22.105;F:maj
24.567;Bb:maj
26.993;Eb:maj
29.478;Bb:maj
34.354;Eb:maj
36.792;Bb:maj
39.253;C:7
41.703;F:maj
44.164;Bb:maj
46.602;D:min
47.821;G:min
49.052;Bb:maj
50.271;C:maj
51.49;F:maj
52.721;Bb:maj
56.401;D:min
57.62;G:min
58.224;Eb:maj
58.839;Bb:maj
60.07;C:maj
61.289;F:maj
62.52;Bb:maj
63.75;Db:maj
66.2;Ab:maj
68.65;F:maj
71.1;Gb:maj
72.319;Ab:maj
73.549;Bb:maj
75.999;Eb:maj
78.449;Bb:maj
80.898;F:maj
83.348;Bb:maj
85.809;Eb:maj
88.247;Bb:maj
89.466;F:maj
90.686;Bb:maj
93.124;Eb:maj
95.573;Bb:maj
98.023;C:maj
100.484;F:maj
102.899;Bb:maj
105.372;D:min
106.603;G:min
107.207;Eb:maj
107.822;Bb:maj
109.053;C:maj
110.26;F:maj
111.502;Bb:maj
115.171;D:min
116.402;G:min
117.005;Eb:maj
117.621;Bb:maj
118.84;C:maj
120.059;F:maj
121.289;Bb:maj
124.935;Bb:sus2
127.42;Eb:maj/5
129.869;F:sus4
132.319;Bb:maj
134.78;Eb:maj
137.218;Bb:maj
139.668;F:maj
142.129;Bb:maj
144.567;Eb:maj
147.006;Bb:maj
151.905;Eb:maj/5
154.355;Bb:maj
156.793;C:maj
159.254;F:maj
161.681;Bb:maj
164.153;D:min
165.384;G:min
165.988;Eb:maj
166.592;Bb:maj
167.822;C:maj
169.041;F:maj
170.272;Bb:maj
173.952;D:min
175.171;G:min
176.39;Bb:maj
177.621;C:maj
178.84;F:maj
180.071;Bb:maj
181.301;Db:maj
183.751;Ab:maj
186.201;F:maj
188.651;Gb:maj
189.881;Ab:maj
191.1;Db:maj/5
193.538;Ab:maj
195.988;F:maj
198.438;Gb:maj
199.657;Ab:maj
200.876;Bb:maj
206.286;N
