t;chord
0.0;N
0.046;F:maj
1.024;C:maj/4
2.004;Bb:maj/5
2.757;F:maj
4.963;C:maj/4
5.943;Bb:maj/5
6.692;F:maj
8.89;C:maj/4
9.871;Bb:maj/5
10.629;F:maj
12.822;C:maj/4
13.81;Bb:maj/5
14.563;F:maj
16.759;C:maj/4
17.743;Bb:maj/5
18.486;F:maj
20.69;C:maj/4
21.68;Bb:maj/5
22.416;F:maj
23.639;F:maj
24.627;C:maj/4
25.61;Bb:maj/5
26.384;F:maj
28.555;C:maj/4
29.541;Bb:maj/5
30.288;F:maj
32.49;C:maj/4
33.484;Bb:maj/5
34.229;F:maj
35.445;F:maj
36.444;C:maj/4
37.418;Bb:maj/2
38.127;C:maj
39.393;F:maj
40.376;C:maj/4
41.351;Bb:maj/5
42.09;F:maj
44.302;C:maj/4
45.29;Bb:maj/2
46.266;C:maj
47.264;Bb:maj
49.226;F:maj/3
51.188;G:min7
53.162;F:maj
55.124;Bb:maj
57.086;F:maj/3
59.057;G:min7
62.996;C:maj
64.958;F:maj
65.945;C:maj/3
66.929;Bb:maj/3
68.406;C:maj
68.894;F:maj
69.871;C:maj/3
70.859;Bb:maj/3
72.337;C:maj
72.802;F:maj
73.81;C:maj/3
74.788;Bb:maj/3
76.257;C:maj
76.777;Db:maj
77.752;Eb:maj
78.739;F:maj
81.68;C:maj/4
82.659;Bb:maj/5
83.38;F:maj
84.627;F:maj
85.61;C:maj/4
86.594;Bb:maj/5
87.363;F:maj
89.545;C:maj/4
90.524;Bb:maj/5
91.298;F:maj
93.482;C:maj/4
94.47;Bb:maj/2
95.241;C:maj
96.432;F:maj
97.414;C:maj/4
98.392;Bb:maj/5
99.135;F:maj
101.351;C:maj/4
102.342;Bb:maj/2
103.102;C:maj
104.304;Bb:maj
106.278;F:maj/3
108.24;G:min
110.214;F:maj
112.176;Bb:maj
114.138;F:maj/3
116.104;G:min7
120.047;C:maj
122.006;F:maj
122.992;C:maj/3
123.976;Bb:maj/3
125.437;C:maj
125.927;F:maj
126.927;C:maj/3
127.912;Bb:maj/3
129.371;C:maj
129.88;F:maj
130.857;C:maj/3
131.847;Bb:maj/3
133.312;C:maj
133.817;Db:maj
134.803;Eb:maj
135.779;Db:maj
139.714;Ab:maj/3
141.688;Gb:maj
143.65;Db:maj
145.125;Eb:maj
145.624;F:min
147.586;E:aug
149.548;Ab:maj/5
151.522;Bb:maj/3
153.484;Bb:min
155.458;F:maj
157.42;G:min7
159.393;C:7
161.355;F:maj
162.331;C:maj/3
163.318;Bb:maj/3
164.786;C:maj
165.29;F:maj
166.263;C:maj/3
167.249;Bb:maj/3
168.724;C:maj
169.212;F:maj
170.2;C:maj/3
171.188;Bb:maj/3
172.653;C:maj
173.163;Db:maj
174.15;Eb:maj
175.125;F:maj
177.091;F:maj
178.073;C:maj/3
179.051;Bb:maj/3
180.529;C:maj
181.028;F:maj
182.01;C:maj/3
183.0;Bb:maj/3
184.457;C:maj
184.955;F:maj
185.949;C:maj/3
186.924;Bb:maj/3
188.396;C:maj
188.906;Db:maj
189.881;Eb:maj
190.856;F:maj
193.808;C:maj/4
194.792;Bb:maj/5
195.51;F:maj
197.745;C:maj/4
198.727;Bb:maj/5
199.494;F:maj
201.678;C:maj/4
202.659;Bb:maj/5
203.412;F:maj
205.616;C:maj/4
206.594;Bb:maj/5
207.38;F:maj
209.551;C:maj/4
210.531;Bb:maj/5
211.249;F:maj
213.482;C:maj/4
214.465;Bb:maj/5
215.216;F:maj
217.398;C:maj/4
218.4;Bb:maj/5
219.137;F:maj
221.379;N
