t;chord
0.0;N
0.046;F:maj9
3.158;C:maj7
6.362;F:maj9
9.52;C:maj7
12.655;Bb:maj7
14.303;Bb:maj7
15.848;Bb:maj6
17.49;Bb:maj9
18.996;F:maj7
20.573;E:min7
22.152;D:min7
23.731;G:maj
25.31;C:maj
26.912;A:min
28.468;D:7
30.047;F:maj
30.836;G:7
31.626;C:maj
33.205;C:7
34.76;F:maj7
36.351;E:min7
37.14;D#:dim
37.93;D:min7
39.509;Db:maj7
41.099;C:maj7
44.246;Bb:maj7
45.836;A:min7
47.404;Bb:maj7
48.982;A:min7
50.561;Bb:maj7
52.14;A:min7
53.719;Bb:maj7
55.333;A:min7
56.877;Bb:maj7
58.468;A:min7
60.035;Bb:maj7
61.626;A:min7
63.205;Bb:maj7
64.772;A:min7
66.351;D:min7
68.731;Db:maj9
69.521;C:maj7
72.678;F:maj7
74.257;E:min7
75.836;D:min7
77.415;G:maj
78.994;C:maj
80.167;G:maj/3
80.573;A:min
82.152;D:7
83.731;G:sus2
84.519;G:maj
85.31;C:maj
86.889;C:7
88.456;F:maj
90.035;E:min
90.825;Eb:dim7
91.603;D:min7
93.17;Db:maj7
94.761;C:maj
97.93;Bb:maj7
99.509;A:min7
101.065;Bb:maj7
102.632;A:min7
104.234;Bb:maj7
105.825;A:min7
107.392;Bb:maj7
108.994;A:min7
110.562;Bb:maj7
112.129;A:min7
113.708;Bb:maj7
115.299;A:min7
116.82;F:maj7
118.457;E:min7
120.036;D:min7
122.404;Db:maj9
123.193;C:maj7
129.509;F:maj7
131.088;G:7/b7
132.667;E:min7
134.246;A:7
135.825;D:min7
137.416;E:min7
138.983;F:maj7
140.562;E:min7
142.129;F:maj7
143.732;G:7/b7
145.299;E:min7
146.866;A:7
148.445;D:min7
150.047;E:min7
151.615;F:maj7
153.194;E:7
154.773;F:maj9
157.942;C:maj7
161.088;F:maj9
164.258;C:maj
167.416;Bb:maj7
169.001;Bb:maj7
170.516;Bb:maj6
172.176;Bb:maj9
173.708;F:maj7
175.287;E:min7
176.878;D:min7
178.469;G:maj
180.048;C:maj
181.626;A:min7
183.194;D:7
184.773;F:maj
185.562;G:7
186.363;C:maj
187.931;C:7
189.498;F:maj7
191.077;E:min7
191.878;D#:dim
192.668;D:min7
194.247;Db:maj7
198.995;Gb:maj6
200.562;Db:maj/3
202.153;Eb:min7
203.709;Ab:maj
205.299;Db:maj
206.878;Bb:min
208.469;Eb:7
210.036;Ab:sus4(b7)
210.791;Ab:maj6
211.232;Ab:maj
211.615;Db:maj
213.136;Db:7
214.773;Gb:maj
216.364;F:min7
217.153;E:dim7
217.931;Eb:min7
219.51;D:maj7
221.089;Db:maj9
227.718;N
