t;chord
0.0;N
0.058;C:maj
1.683;G:maj/3
3.297;A:min
4.934;G:maj
6.548;F:maj
8.162;C:maj/3
9.776;F:maj
11.389;G:7
13.026;C:maj
14.652;G:7
16.266;C:maj
17.891;F:maj7
19.516;G:maj
21.13;E:7
22.756;A:min
24.381;E:min/b3
26.006;F:maj
27.562;G:sus4(b7)
29.246;C:maj
30.848;F:maj7
32.485;G:maj
34.11;E:7
35.736;A:min
37.338;E:min/b3
38.975;F:maj
40.542;G:sus4(b7)
42.225;E:min7
45.453;F:maj
47.067;F:maj7
48.692;E:min7
51.943;F:maj
53.568;G:maj
55.205;F:maj
56.819;G:maj
58.433;C:maj
60.058;E:7
61.684;A:min
64.9;C:maj
66.525;E:maj/3
68.151;A:min
71.413;F:maj
73.027;C:maj/3
74.629;F:maj
76.254;C:maj/3
77.88;F:maj
79.505;G:maj
81.131;C:maj
82.768;G:maj/3
84.381;A:min
85.995;G:maj
87.62;F:maj
89.246;C:maj/3
90.86;F:maj
92.473;G:7
94.087;C:maj
95.736;G:maj
97.338;C:maj
98.963;F:maj7
100.577;G:maj
102.191;E:7/3
103.84;A:min
105.465;E:min/b3
107.079;F:maj
108.646;G:sus4(b7)
110.341;C:maj
111.932;F:maj7
113.569;G:maj
115.183;E:7/3
116.808;A:min
118.433;E:min/b3
120.047;F:maj
121.673;G:sus4(b7)
123.31;E:min7
126.526;F:maj
128.151;F:maj7
129.776;E:min7
133.016;F:maj
134.641;G:maj
136.278;F:maj
137.892;G:maj
139.505;C:maj
141.131;E:7
142.756;A:min
145.995;C:maj
147.621;E:maj/3
149.223;A:min
152.474;F:maj
154.122;C:maj/3
155.736;F:maj
157.327;C:maj/3
158.952;F:maj
160.578;C:maj/5
162.203;F:maj
163.817;C:maj/3
165.442;C:min/b3
167.079;D:maj
168.705;A:min
170.318;Ab:aug
171.944;C:maj/5
173.569;D:maj/3
175.195;F:maj
178.422;G:maj
181.661;A:min
184.962;A:maj
188.198;C:maj
189.788;E:7
191.402;A:min
194.641;C:maj
196.255;E:maj/3
197.869;A:min
201.131;F:maj
202.757;C:maj/3
204.37;F:maj
205.996;C:maj/3
207.621;F:maj
209.235;G:maj
210.872;A:min
212.497;Ab:aug
214.111;C:maj/5
215.725;F#:dim7
217.35;F:maj
218.987;G:maj
220.59;C:maj
222.215;G:maj/3
223.829;A:min
225.454;G:maj
226.255;E:min
227.08;F:maj
228.705;C:maj/3
230.33;F:maj
231.944;G:7
233.558;C:maj
235.207;G:sus4(b7)
237.842;C:maj
245.226;N
