t;chord
0.0;N
0.046;D:maj
1.881;F:maj
2.786;G:maj
3.692;D:maj
5.515;F:maj
6.42;G:maj
7.338;D:maj
9.149;F:maj
10.054;G:maj
10.971;D:maj
12.783;F:maj
13.688;G:maj
14.605;D:maj
20.062;F:maj
20.979;G:maj
21.885;D:maj
23.708;F:maj
24.613;G:maj
25.519;D:maj
27.341;F:maj
28.247;G:maj
29.153;D:maj
30.987;F:maj
31.881;G:maj
32.787;D:maj
34.609;F:maj
35.515;G:maj
36.42;D:maj
38.243;F:maj
39.16;G:maj
40.066;D:maj
41.877;F:maj
42.794;G:maj
43.7;D:maj
45.511;F:maj
46.428;G:maj
47.334;Ab:maj
49.145;Bb:maj
50.062;C:maj
50.968;Ab:maj
52.791;Bb:maj
53.696;Eb:maj
54.602;Ab:maj
56.424;Bb:maj
57.33;C:maj
58.259;F:min7
59.153;G:min7
60.07;Ab:maj7
60.976;Bb:maj
61.87;N
63.697;Ab:maj
64.61;Bb:maj
65.515;C:min7
67.326;Ab:maj6
68.232;Bb:maj
69.149;C:min7
70.961;Ab:maj
71.877;Bb:maj
72.783;C:min7
74.606;Ab:maj
75.511;Bb:maj
76.417;C:min
78.24;D:maj
80.062;F:maj
80.98;G:maj
81.874;D:maj
83.696;F:maj
84.614;G:maj
85.507;D:maj
87.33;F:maj
88.236;G:maj
89.141;D:maj
90.964;F:maj
91.881;G:maj
92.787;D:maj
98.244;F:maj
99.172;G:maj
100.066;D:maj
101.889;F:maj
102.795;G:maj
103.7;D:maj
105.523;F:maj
106.429;G:7
107.334;D:maj
109.145;F:maj
110.063;G:maj
110.98;Ab:maj7
112.791;Bb:maj
113.697;C:min
114.602;Ab:maj
116.425;Bb:maj
117.33;Eb:maj
118.236;Ab:maj
120.07;Bb:maj
120.976;C:min
121.882;F:min7
122.787;G:min7
123.704;Ab:maj7
124.61;Bb:maj
125.504;N
127.327;Ab:maj
128.244;Bb:maj
129.149;C:min7
130.961;Ab:maj
131.878;Bb:maj
132.795;C:min7
134.606;Ab:maj
135.512;Bb:maj
136.417;C:min7
138.24;Ab:maj
139.146;Bb:maj
140.063;C:min
141.874;Ab:maj
142.814;Bb:maj
143.697;C:min7
145.508;Ab:maj
146.366;Bb:maj
147.342;C:min7
149.153;Ab:maj
150.036;Bb:maj
150.988;C:min7
152.777;Ab:maj
153.711;Bb:maj
154.615;C:min
158.198;N
