t;chord
0.0;N
0.046;N
2.995;G:maj
4.098;F:maj
5.201;E:7
6.304;Eb:maj
7.384;G:maj
8.522;F:maj
9.625;E:7
10.728;Eb:maj
11.633;G:maj
17.357;F:maj
18.947;G:maj
27.283;F:maj6
28.758;G:maj
31.707;F:maj
33.17;G:maj
34.656;F:maj
36.13;G:maj
37.593;A:min
39.068;E:maj
40.542;C:min
42.028;G:min
43.491;D:maj
46.428;G:maj
50.805;F:maj/2
52.315;G:maj
56.738;F:maj/2
58.212;C:maj
59.687;G:maj
61.15;C:maj
62.624;G:maj
64.099;C:maj
64.83;C:maj7/7
65.573;A:min7
66.316;C:maj/5
67.059;F:maj
69.265;G:maj
71.088;F:maj
72.202;E:7
73.305;Eb:maj
74.037;G:maj
75.511;F:maj
76.614;E:maj
77.717;Eb:maj
78.46;G:maj
84.706;F:maj
86.181;G:maj
88.932;F:maj
89.838;G:maj
94.064;F:maj
95.747;G:maj
98.696;F:maj
100.159;G:maj
101.634;F:maj
103.108;G:maj
104.594;A:min
106.069;E:maj
107.543;C:min
109.018;G:min
110.481;D:maj
113.383;G:maj
114.869;F:maj/2
116.349;G:maj
117.818;F:maj/2
119.317;G:maj
120.79;F:maj/2
122.264;G:maj
123.728;F:maj/2
125.202;C:maj
126.676;G:maj
128.151;C:maj
129.614;G:maj
131.088;C:maj
131.845;C:maj7/7
132.563;A:min7
133.306;C:maj/5
134.049;F:maj
136.255;G:maj
136.975;E:min
138.437;B:7/3
139.923;G:maj
141.398;C:maj
142.141;Db:dim
142.516;D:7
142.861;Eb:maj
145.81;D:maj
148.747;F:maj
150.221;G:maj
151.696;F:maj
153.159;G:maj
154.645;A:min
156.119;E:maj
157.594;C:min
159.068;G:min
160.543;D:7
166.429;G:maj
167.903;C:maj/5
169.375;G:maj
170.841;F:maj/2
172.315;G:maj
173.79;C:maj/5
175.241;G:maj
176.727;F:maj/2
178.202;C:maj
179.676;G:maj
181.15;C:maj
182.625;G:maj
184.088;C:maj
184.893;C:maj7/7
185.574;A:min7
186.305;C:maj/5
187.048;F:maj
189.254;G:maj
191.089;F:maj
192.192;E:maj
193.295;Eb:maj
194.038;G:maj
195.5;F:maj
196.615;E:maj
197.718;Eb:maj
198.449;E:dim
199.796;N
