t;chord
0.0;N
0.049;Eb:maj
1.898;Ab:maj/5
3.604;Ab:maj6/5
5.282;Eb:maj
8.747;Ab:maj
10.461;B:maj7
12.187;Db:maj6
13.878;Eb:maj
15.456;Bb:maj
17.295;C:min
19.045;G:min/b3
20.714;Bb:maj
22.298;Eb:maj
24.188;Bb:maj
25.898;B:maj
26.743;Db:maj
27.604;Eb:maj
29.196;Bb:maj
31.055;C:min
32.792;G:min/b3
34.489;Ab:maj
36.033;Eb:maj
37.933;Ab:maj
39.615;Bb:sus4
41.336;Bb:maj
43.063;Eb:maj
43.876;F:7/3
44.77;Ab:maj
45.861;Bb:sus4(b7)
46.473;Eb:maj
48.196;Ab:maj
51.635;Eb:maj
53.336;F:min7
55.023;Bb:sus4(b7)
56.784;Eb:maj
58.886;Bb:sus4(b7)
60.157;Eb:maj
61.916;Ab:maj
65.344;Eb:maj
66.215;Eb:7
67.039;Ab:maj
68.775;F:min7
69.622;Bb:sus4(b7)
70.481;Eb:maj
72.2;B:maj
73.07;Db:maj
73.886;Eb:maj
75.485;Bb:maj
77.337;C:min
79.055;Bb:maj6
80.736;Ab:maj
82.318;Eb:maj/5
84.219;Ab:maj
86.024;B:maj
86.902;Db:maj
87.616;Eb:maj
89.349;Bb:maj
91.035;C:min
92.794;G:min7/b3
94.488;Ab:maj
96.029;Eb:maj/3
97.904;Ab:maj
99.649;Bb:sus4(b7)
101.288;Ab:maj
103.078;Eb:maj/5
103.914;F:7/3
104.769;Bb:sus4(b7)
105.878;Bb:7
106.451;Eb:maj
108.196;Ab:maj
111.639;Eb:maj
113.337;Ab:maj
115.033;Bb:sus4(b7)
116.778;Eb:maj
118.906;Bb:sus4(b7)
120.186;Eb:maj
121.924;Ab:maj
125.351;Eb:maj
126.133;Eb:7
127.067;Ab:maj
128.351;Eb:maj/3
128.784;F:min7
129.629;Bb:maj
130.486;Eb:maj
132.194;B:maj
133.104;Db:maj
133.904;Eb:maj
135.622;Bb:maj
137.333;C:min
138.902;G:min/b3
140.794;Ab:maj
142.324;Eb:maj/3
144.155;Ab:maj
145.888;B:maj
146.671;Db:maj
147.645;Eb:maj
149.18;Bb:maj
150.873;C:min
152.657;G:min/b3
154.545;Ab:maj
156.033;Eb:maj/3
157.902;Ab:maj
159.614;Bb:sus4(b7)
161.353;Ab:maj
163.067;Eb:maj/3
163.929;F:7/3
164.751;Bb:sus4(b7)
165.859;F:maj7/3
166.561;C:maj7
168.222;D:min7/b3
168.833;E:7
169.916;A:min
170.996;Ab:maj
171.624;G:min7
172.512;C:min9
173.371;F:maj7
174.196;Eb:dim
175.041;C:maj
175.743;A:7
176.759;D:min7
178.48;Ab:maj6
179.298;Eb:7
180.202;C:maj
181.918;F#:min7
182.561;E:7
183.629;A:min6
184.457;Ab:min6
185.331;G:min6
186.188;C:min9
187.065;F:maj7
188.735;B:min7
189.633;B:7
190.482;C:maj
192.196;A:7
193.878;D:min7
195.624;G:maj6
197.322;Ab:maj6
199.069;Bb:maj6
200.702;Eb:maj
202.465;Ab:maj
205.886;Eb:maj
209.339;Ab:maj
211.069;B:maj
212.824;Db:maj
214.457;Eb:maj
216.318;Bb:maj
217.992;C:min
219.722;G:min/b3
221.437;Ab:maj
223.135;Eb:maj/3
224.751;F:min7
226.465;B:maj
227.298;Db:maj
228.163;Eb:maj
229.878;Bb:maj
231.624;C:min
233.371;G:min/b3
235.004;Ab:maj
236.751;Eb:maj
238.465;Ab:maj
240.196;B:7
241.878;E:maj
243.592;B:maj
245.347;C#:min
247.078;G#:min/b3
248.8;A:maj
250.335;E:maj
252.196;A:maj
253.918;C:maj
254.776;D:maj
255.6;E:maj
257.388;B:maj
259.012;C#:min
260.808;G#:min/b3
262.498;A:maj
264.204;E:maj
265.886;A:maj
267.633;B:sus4(b7)
269.347;A#:hdim7
270.857;A:maj
272.776;E:maj/3
274.351;A#:dim7
276.188;B:sus4(b7)/7
277.298;B:sus4(b7)
282.726;N
