t;chord
0.0;N
0.035;N
1.207;D:maj
4.423;C:maj
5.631;G:maj/3
7.663;D:maj
10.879;C:maj
12.084;G:maj/3
14.106;D:maj
17.334;C:maj
18.531;G:maj/3
20.561;D:maj
23.777;C:maj
24.994;G:maj/3
27.005;D:maj
30.163;E:maj
33.46;G:maj
36.676;D:maj
43.131;E:maj
46.347;G:maj
49.528;D:maj
56.03;E:min
59.257;G:maj
62.485;D:maj
68.928;E:min
72.156;G:maj
75.384;D:maj
78.588;C:maj
79.802;G:maj/3
81.816;D:maj
85.043;C:maj
86.233;G:maj/3
88.271;D:maj
91.498;C:maj
92.682;G:maj/3
94.714;D:maj
104.397;E:maj
107.613;G:maj
110.84;D:maj
117.284;E:maj
120.523;G:maj
123.739;D:maj
130.194;E:min
131.808;E:min7
133.41;G:maj
136.638;D:maj
143.093;E:min
146.309;G:maj
149.548;D:maj
152.752;C:maj
153.972;G:maj/3
155.992;D:maj
159.208;C:maj
160.394;G:maj/3
162.435;D:maj
165.651;C:maj
166.855;G:maj/3
168.89;D:maj
172.095;C:maj
173.29;G:maj/3
175.334;D:maj
178.55;C:maj
179.749;G:maj/3
181.777;D:maj
184.978;E:maj
188.221;G:maj
191.449;D:maj
197.915;E:maj
201.131;G:maj
204.359;D:maj
210.721;E:min7
214.03;G:maj
217.258;D:maj
223.701;E:min7
226.929;G:maj
230.145;D:maj
233.372;C:maj
234.591;G:maj/3
236.6;D:maj
239.816;C:maj
241.014;G:maj/3
243.043;D:maj
246.245;C:maj
247.463;G:maj/3
249.498;D:maj
252.714;C:maj
254.328;G:maj/3
255.954;D:maj
259.17;C:maj
260.377;G:maj/3
262.293;D:maj
265.613;C:maj
266.832;G:maj/3
268.841;D:maj
272.057;C:maj
273.259;G:maj/3
275.284;D:maj
278.512;C:maj
279.731;G:maj/3
281.739;D:maj
284.967;C:maj/2
286.534;G:maj/5
288.183;D:maj
291.41;C:maj/2
293.013;G:maj/5
294.638;D:maj
297.866;C:maj/2
299.458;G:maj/5
301.093;D:maj
304.309;C:maj/2
305.947;G:maj/5
307.548;D:maj
318.578;N
