0.040	1
0.560	3
1.080	1
1.590	3
2.110	1
2.620	3
3.130	1
3.660	3
4.210	1
4.700	3
5.200	1
5.700	3
6.210	1
6.700	3
7.170	1
7.670	3
8.150	1
8.650	3
9.160	1
9.640	3
10.130	1
10.620	3
11.110	1
11.630	3
12.150	1
12.620	3
13.100	1
13.590	3
14.090	1
14.570	3
15.060	1
15.580	3
16.110	1
16.590	3
17.070	1
17.560	3
18.050	1
18.540	3
19.030	1
19.550	3
20.070	1
20.570	3
21.080	1
21.580	3
22.090	1
22.580	3
23.080	1
23.560	3
24.050	1
24.540	3
25.040	1
25.540	3
26.040	1
26.540	3
27.040	1
27.550	3
28.060	1
28.540	3
29.020	1
29.500	3
29.990	1
30.490	3
30.990	1
31.490	3
32.000	1
32.490	3
32.990	1
33.480	3
33.980	1
34.480	3
34.980	1
35.510	3
36.050	1
36.560	3
37.070	1
37.570	3
38.070	1
38.580	3
39.090	1
39.590	3
40.090	1
40.580	3
41.080	1
41.580	3
42.080	1
42.560	3
43.050	1
43.560	3
44.080	1
44.580	3
45.080	1
45.580	3
46.080	1
46.590	3
47.100	1
47.600	3
48.100	1
48.590	3
49.090	1
49.590	3
50.100	1
50.590	3
51.080	1
51.600	3
52.130	1
52.650	3
53.170	1
53.670	3
54.170	1
54.670	3
55.170	1
55.660	3
56.160	1
56.670	3
57.180	1
57.680	3
58.190	1
58.670	3
59.150	1
59.650	3
60.150	1
60.670	3
61.190	1
61.690	3
62.190	1
62.680	3
63.180	1
63.680	3
64.190	1
64.690	3
65.200	1
65.710	3
66.220	1
66.700	3
67.180	1
67.770	3
68.300	1
68.820	3
69.340	1
69.830	3
70.320	1
70.840	3
71.370	1
71.870	3
72.370	1
72.860	3
73.360	1
73.860	3
74.370	1
74.870	3
75.380	1
75.880	3
76.390	1
76.870	3
77.360	1
77.870	3
78.390	1
78.910	3
79.430	1
79.910	3
80.400	1
80.890	3
81.390	1
81.900	3
82.410	1
82.910	3
83.420	1
83.950	3
84.490	1
84.980	3
85.470	1
85.950	3
86.440	1
86.940	3
87.440	1
87.940	3
88.440	1
88.940	3
89.440	1
89.940	3
90.440	1
90.940	3
91.450	1
91.940	3
92.440	1
92.930	3
93.430	1
93.940	3
94.450	1
94.950	3
95.460	1
95.940	3
96.430	1
96.930	3
97.440	1
97.940	3
98.440	1
98.940	3
99.440	1
99.990	3
100.480	1
100.960	3
101.450	1
101.970	3
102.500	1
103.020	3
103.550	1
104.050	3
104.560	1
105.050	3
105.550	1
106.070	3
106.590	1
107.110	3
107.630	1
108.140	3
108.650	1
109.170	3
109.690	1
110.200	3
110.710	1
111.210	3
111.720	1
112.230	3
112.750	1
113.270	3
113.790	1
114.290	3
114.800	1
115.300	3
115.810	1
116.310	3
116.810	1
117.340	3
117.860	1
118.380	3
118.890	1
119.400	3
119.920	1
120.450	3
120.950	1
121.470	3
121.990	1
122.500	3
123.020	1
123.530	3
124.040	1
124.580	3
125.120	1
125.640	3
126.170	1
126.680	3
127.200	1
127.680	3
128.160	1
128.670	3
129.190	1
129.690	3
130.190	1
130.680	3
131.180	1
131.670	3
132.170	1
132.680	3
133.190	1
133.690	3
134.190	1
134.690	3
135.200	1
135.670	3
136.150	1
136.670	3
137.200	1
137.690	3
138.190	1
138.710	3
139.230	1
139.710	3
140.190	1
140.710	3
141.230	1
141.760	3
142.260	1
142.760	3
143.260	1
143.740	3
144.230	1
144.740	3
145.260	1
145.770	3
146.290	1
146.780	3
147.280	1
147.800	3
148.300	1
148.780	3
149.260	1
149.770	3
150.290	1
150.790	3
151.300	1
151.790	3
152.280	1
152.780	3
153.280	1
153.770	3
154.270	1
154.770	3
155.270	1
155.740	3
156.210	1
156.800	3
157.280	1
157.780	3
158.280	1
158.810	3
159.330	1
159.850	3
160.380	1
160.910	3
161.390	1
161.890	3
162.400	1
162.910	3
163.450	1
163.950	3
164.490	1
165.020	3
165.520	1
166.040	3
166.560	1
167.080	3
167.590	1
168.080	3
168.600	1
169.100	3
169.630	1
170.130	3
170.630	1
171.140	3
171.660	1
172.140	3
172.630	1
173.140	3
173.660	1
174.170	3
174.690	1
175.200	3
175.720	1
176.230	3
176.750	1
177.250	3
177.760	1
178.290	3
178.830	1
179.350	3
179.880	1
180.490	3
181.120	1
181.960	3
183.090	1
183.660	3
184.200	1
184.730	3
185.270	1
185.770	3
186.280	1
186.810	3
187.340	1
187.840	3
188.340	1
188.850	3
189.360	1
189.860	3
190.370	1
190.890	3
191.410	1
191.920	3
192.430	1
192.940	3
193.450	1
193.950	3
194.450	1
194.950	3
195.450	1
195.960	3
196.480	1
196.990	3
197.510	1
198.010	3
198.520	1
199.020	3
199.530	1
200.040	3
200.560	1
201.070	3
201.580	1
202.080	3
202.580	1
203.090	3
203.600	1
204.090	3
204.590	1
205.100	3
205.620	1
206.110	3
206.610	1
207.110	3
207.620	1
208.110	3
208.610	1
209.120	3
209.630	1
210.120	3
210.620	1
211.120	3
211.620	1
212.120	3
212.630	1
213.140	3
213.650	1
214.160	3
214.660	1
215.210	3
215.760	1
