t;beat
0.060;1
0.670;3
1.280;1
1.890;3
2.520;1
3.110;3
3.710;1
4.350;3
4.990;1
5.570;3
6.150;1
6.750;3
7.350;1
7.940;3
8.530;1
9.110;3
9.700;1
10.280;3
10.860;1
11.450;3
12.050;1
12.660;3
13.270;1
13.870;3
14.500;1
15.070;3
15.650;1
16.250;3
16.850;1
17.440;3
18.030;1
18.610;3
19.200;1
19.800;3
20.410;1
21.020;3
21.630;1
22.230;3
22.840;1
23.450;3
24.060;1
24.640;3
25.230;1
25.820;3
26.410;1
27.000;3
27.590;1
28.170;3
28.790;1
29.380;3
29.970;1
30.600;3
31.230;1
31.800;3
32.370;1
32.950;3
33.530;1
34.120;3
34.720;1
35.270;3
35.940;1
36.510;3
37.090;1
37.670;3
38.260;1
38.850;3
39.440;1
40.020;3
40.610;1
41.230;3
41.850;1
42.460;3
43.080;1
43.640;3
44.210;1
44.790;3
45.380;1
45.960;3
46.550;1
47.150;3
47.750;1
48.350;3
48.960;1
49.540;3
50.130;1
50.750;3
51.370;1
51.960;3
52.580;1
53.170;3
53.770;1
54.360;3
54.960;1
55.550;3
56.150;1
56.730;3
57.320;1
57.910;3
58.510;1
59.130;3
59.760;1
60.350;3
60.950;1
61.540;3
62.140;1
62.750;3
63.360;1
63.940;3
64.520;1
65.110;3
65.700;1
66.310;3
66.920;1
67.510;3
68.100;1
68.690;3
69.280;1
69.850;3
70.430;1
71.010;3
71.600;1
72.170;3
72.740;1
73.340;3
73.940;1
74.540;3
75.140;1
75.730;3
76.330;1
76.920;3
77.510;1
78.090;3
78.680;1
79.260;3
79.850;1
80.440;3
81.040;1
81.610;3
82.180;1
82.780;3
83.390;1
83.970;3
84.560;1
85.170;3
85.780;1
86.370;3
86.960;1
87.540;3
88.130;1
88.720;3
89.310;1
89.890;3
90.480;1
91.050;3
91.630;1
92.220;3
92.820;1
93.410;3
94.010;1
94.610;3
95.210;1
95.800;3
96.390;1
96.980;3
97.570;1
98.140;3
98.720;1
99.310;3
99.910;1
100.480;3
101.060;1
101.650;3
102.240;1
102.840;3
103.440;1
104.030;3
104.630;1
105.210;3
105.790;1
106.370;3
106.960;1
107.540;3
108.130;1
108.730;3
109.330;1
109.890;3
110.460;1
111.040;3
111.630;1
112.220;3
112.820;1
113.420;3
114.020;1
114.610;3
115.210;1
115.800;3
116.390;1
116.970;3
117.550;1
118.150;3
118.750;1
119.320;3
119.890;1
120.490;3
121.090;1
121.680;3
122.280;1
122.880;3
123.480;1
124.100;3
124.710;1
125.320;3
125.940;1
126.540;3
127.140;1
127.750;3
128.360;1
128.940;3
129.520;1
130.110;3
130.710;1
131.290;3
131.870;1
132.460;3
133.050;1
133.640;3
134.230;1
134.820;3
135.420;1
136.030;3
136.650;1
137.230;3
137.850;1
138.450;3
139.040;1
139.640;3
140.250;1
140.840;3
141.430;1
142.020;3
142.610;1
143.220;3
143.830;1
144.440;3
145.050;1
145.660;3
146.290;1
147.040;3
