t;beat
0.020;1
3.290;2
7.240;3
10.300;4
13.910;1
17.280;2
19.500;3
24.260;4
26.420;1
28.920;2
34.080;3
35.640;1
36.290;2
36.900;3
37.550;4
38.190;1
38.880;2
40.800;3
41.500;4
42.110;1
42.790;2
43.440;3
44.070;4
44.700;1
45.420;2
47.540;3
48.280;4
49.020;1
49.810;2
50.530;3
51.160;4
51.800;1
52.310;2
52.920;3
53.520;4
54.150;1
54.740;2
55.650;3
57.520;4
58.640;1
59.760;2
60.630;3
61.970;4
63.670;1
67.670;2
68.590;3
69.510;4
70.310;1
71.140;2
71.990;3
72.840;4
73.690;1
74.540;2
75.390;3
76.220;4
77.090;1
77.980;2
78.840;3
79.710;4
80.580;1
81.850;2
82.750;3
83.820;4
84.880;1
86.060;2
86.940;3
87.990;4
89.100;1
91.190;2
92.000;3
92.870;4
93.770;1
94.500;2
95.970;3
97.060;4
98.060;1
98.930;2
100.060;3
101.110;4
102.620;1
104.740;2
106.540;3
107.460;4
108.410;1
110.020;2
111.740;3
112.640;4
113.250;1
113.900;2
114.560;3
115.170;4
115.770;1
116.420;2
117.040;3
117.640;4
118.270;1
118.910;2
119.520;3
120.150;4
120.780;1
121.380;2
121.970;3
122.540;4
123.130;1
123.720;2
124.350;3
125.460;4
126.820;1
128.090;2
129.370;3
131.260;4
132.490;1
133.480;2
134.910;3
137.530;4
140.220;1
144.560;2
149.440;3
150.120;4
150.760;1
151.410;2
152.080;3
152.720;4
153.350;1
153.980;2
154.600;3
155.280;4
155.930;1
156.560;2
157.200;3
157.850;4
158.470;1
159.140;2
159.780;3
160.430;4
161.050;1
161.710;2
162.360;3
163.040;4
163.690;1
164.350;2
165.000;3
165.640;4
166.270;1
166.930;2
167.570;3
168.210;4
168.870;1
169.510;2
170.160;3
170.820;4
171.450;1
172.110;2
172.740;3
173.440;4
174.080;1
174.730;2
175.360;3
176.020;4
176.670;1
177.320;2
177.960;3
178.630;4
179.270;1
179.950;2
180.570;3
181.220;4
181.900;1
182.520;2
183.140;3
183.790;4
184.440;1
185.080;2
185.720;3
186.380;4
187.050;1
187.700;2
188.350;3
189.020;4
189.670;1
190.310;2
190.910;3
191.580;4
192.260;1
192.940;2
193.580;3
194.250;4
194.840;1
195.440;2
196.070;3
196.770;4
197.410;1
198.060;2
198.700;3
199.400;4
200.040;1
200.700;2
201.370;3
202.000;4
202.630;1
203.320;2
203.980;3
204.630;4
205.330;1
205.990;2
206.650;3
207.310;4
208.040;1
208.660;2
209.290;3
209.940;4
210.620;1
211.310;2
212.010;3
212.660;4
213.300;1
213.940;2
214.570;3
215.200;4
215.860;1
216.530;2
217.180;3
217.860;4
218.540;1
219.170;2
219.810;3
220.460;4
221.130;1
221.780;2
222.410;3
223.080;4
223.740;1
224.390;2
225.070;3
225.740;4
226.390;1
227.070;2
227.700;3
228.330;4
228.990;1
229.660;2
230.280;3
230.980;4
231.630;1
232.330;2
232.990;3
233.660;4
234.320;1
234.980;2
235.670;3
236.330;4
236.970;1
237.660;2
238.290;3
238.940;4
239.570;1
240.210;2
240.830;3
241.460;4
242.100;1
242.740;2
243.360;3
243.970;4
244.600;1
245.220;2
245.850;3
246.490;4
247.120;1
247.750;2
248.350;3
248.970;4
249.610;1
250.260;2
250.880;3
251.470;4
252.140;1
252.760;2
253.360;3
254.020;4
254.650;1
255.270;2
255.910;3
256.530;4
257.180;1
257.840;2
258.460;3
259.150;4
259.790;1
260.460;2
261.070;3
261.760;4
262.390;1
263.020;2
263.650;3
264.330;4
264.960;1
265.590;2
266.240;3
266.860;4
267.490;1
268.100;2
268.670;3
269.370;4
270.020;1
270.660;2
271.260;3
271.830;4
272.460;1
273.100;2
273.740;3
274.370;4
274.990;1
275.640;2
276.280;3
276.900;4
277.500;1
278.160;2
278.810;3
279.430;4
280.060;1
280.690;2
281.290;3
281.910;4
282.520;1
283.160;2
283.790;3
284.430;4
285.030;1
285.690;2
286.320;3
286.940;4
287.570;1
288.190;2
288.840;3
289.490;4
290.440;1
291.100;2
291.750;3
292.390;4
293.100;1
293.760;2
294.450;3
295.130;4
295.800;1
296.470;2
297.150;3
297.830;4
298.510;1
299.160;2
299.780;3
300.450;4
301.140;1
301.830;2
302.540;3
303.190;4
303.880;1
304.570;2
305.210;3
305.880;4
306.570;1
307.250;2
307.960;3
308.600;4
309.230;1
309.940;2
310.630;3
311.260;4
311.950;1
312.700;2
313.400;3
314.060;4
314.750;1
315.380;2
316.020;3
316.670;4
317.380;1
318.050;2
318.710;3
319.350;4
320.050;1
320.720;2
321.350;3
322.020;4
322.700;1
323.370;2
324.060;3
324.750;4
325.450;1
326.090;2
326.720;3
327.390;4
328.030;1
328.660;2
329.360;3
329.990;4
330.680;1
331.340;2
332.040;3
332.740;4
333.400;1
334.020;2
334.680;3
335.380;4
336.060;1
336.750;2
337.410;3
338.090;4
338.800;1
339.420;2
340.110;3
340.840;4
341.490;1
342.200;2
342.860;3
343.530;4
344.220;1
344.890;2
345.620;3
346.340;4
347.040;1
347.730;2
348.390;3
349.080;4
349.740;1
350.400;2
351.080;3
351.760;4
352.440;1
353.110;2
353.790;3
354.470;4
355.160;1
355.840;2
356.530;3
357.200;4
357.950;1
358.610;2
359.270;3
359.940;4
360.580;1
361.250;2
361.900;3
362.560;4
363.230;1
363.870;2
364.560;3
365.190;4
365.900;1
366.590;2
367.280;3
367.950;4
368.620;1
369.290;2
369.960;3
370.620;4
371.310;1
372.050;2
372.690;3
373.340;4
374.030;1
374.740;2
375.380;3
376.040;4
376.690;1
377.340;2
378.010;3
378.670;4
379.330;1
380.010;2
380.640;3
381.310;4
381.930;1
382.620;2
383.310;3
383.980;4
384.650;1
385.320;2
386.010;3
386.720;4
387.350;1
388.020;2
388.680;3
389.370;4
390.070;1
390.730;2
391.380;3
392.050;4
392.720;1
393.370;2
394.010;3
394.670;4
395.350;1
396.050;2
396.720;3
397.390;4
398.040;1
398.720;2
399.390;3
400.100;4
400.770;1
401.510;2
402.280;3
403.110;4
404.560;1
407.140;2
409.720;3
410.990;4
411.760;1
412.510;2
413.290;3
414.010;4
414.730;1
415.440;2
416.180;3
416.940;4
418.510;1
420.290;2
422.080;3
423.450;4
425.560;1
427.490;2
429.420;3
431.190;4
432.080;1
433.460;2
435.760;3
437.590;4
439.420;1
441.820;2
444.310;3
445.220;4
445.990;1
446.710;2
447.430;3
448.110;4
448.810;1
449.600;2
450.260;3
450.970;4
451.730;1
452.440;2
453.200;3
454.260;4
457.880;1
459.050;2
459.850;3
460.570;4
461.300;1
462.070;2
462.790;3
463.540;4
464.310;1
465.050;2
465.740;3
466.470;4
467.270;1
468.150;2
469.050;3
470.380;4
472.470;1
474.760;2
476.480;3
478.410;4
480.540;1
482.860;2
485.040;3
487.310;4
490.650;1
492.660;2
494.500;3
496.310;4
