t;beat
0.110;3
2.350;1
4.340;3
6.340;1
8.340;3
10.290;1
12.300;3
14.320;1
16.530;3
18.540;1
20.470;3
22.530;1
24.440;3
26.420;1
28.420;3
30.380;1
32.540;3
34.540;1
36.580;3
38.580;1
40.470;3
42.500;1
44.470;3
46.580;1
49.060;3
51.120;1
53.080;3
55.040;1
57.190;3
59.070;1
61.040;3
63.230;1
65.520;3
67.450;1
69.460;3
71.380;1
73.490;3
75.530;1
77.500;3
79.820;1
82.630;3
84.540;1
86.290;3
88.040;1
89.800;3
91.660;1
93.490;3
95.240;1
97.140;3
98.960;1
100.740;3
102.470;1
104.300;3
106.090;1
107.940;3
109.740;1
111.660;3
113.480;1
115.290;3
117.080;1
118.840;3
120.710;1
122.480;3
124.290;1
126.270;3
128.190;1
130.040;3
131.890;1
133.750;3
135.580;1
137.510;3
139.370;1
141.330;3
143.230;1
145.110;3
146.870;1
148.820;3
150.720;1
152.590;3
154.550;1
157.730;3
159.900;1
161.900;3
163.900;1
165.840;3
167.780;1
169.750;3
171.760;1
173.710;3
175.560;1
177.530;3
179.480;1
181.390;3
183.270;1
185.260;3
187.160;1
189.220;3
191.150;1
193.060;3
194.990;1
196.990;3
198.970;1
200.940;3
203.060;1
205.320;3
207.250;1
209.330;3
211.390;1
213.510;3
215.500;1
217.550;3
219.540;1
221.900;3
223.980;1
226.030;3
228.110;1
230.170;3
232.230;1
234.320;3
236.600;1
239.680;3
241.800;1
243.740;3
245.780;1
247.790;3
249.810;1
251.720;3
253.670;1
255.780;3
257.740;1
259.710;3
261.730;1
263.730;3
265.700;1
267.580;3
269.550;1
271.570;3
273.420;1
275.280;3
277.220;1
279.130;3
281.080;1
282.980;3
285.130;1
287.370;3
289.370;1
291.340;3
293.230;1
295.240;3
297.160;1
299.160;3
301.240;1
303.190;3
305.130;1
307.040;3
308.960;1
311.050;3
313.020;1
315.110;3
317.320;1
320.170;3
322.190;1
324.210;3
326.260;1
328.380;3
330.380;1
332.430;3
334.460;1
336.840;3
338.790;1
340.830;3
342.840;1
344.880;3
346.800;1
348.770;3
350.940;1
353.260;3
355.390;1
357.370;3
359.370;1
361.310;3
363.350;1
365.190;3
367.120;1
369.340;3
371.200;1
373.160;3
375.160;1
377.080;3
379.080;1
381.080;3
383.230;1
385.130;3
387.040;1
389.010;3
390.920;1
392.920;3
394.870;1
396.780;3
398.930;1
400.990;3
402.970;1
405.000;3
406.930;1
409.000;3
411.930;1
414.740;3
417.550;1
420.360;3
