t;beat
0.130;1
0.590;2
1.050;3
1.510;4
1.980;1
2.440;2
2.900;3
3.360;4
3.820;1
4.280;2
4.750;3
5.220;4
5.690;1
6.150;2
6.620;3
7.080;4
7.550;1
8.000;2
8.460;3
8.910;4
9.370;1
9.830;2
10.290;3
10.750;4
11.210;1
11.670;2
12.140;3
12.600;4
13.070;1
13.530;2
13.990;3
14.450;4
14.910;1
15.370;2
15.830;3
16.290;4
16.760;1
17.220;2
17.680;3
18.140;4
18.600;1
19.060;2
19.530;3
20.000;4
20.470;1
20.920;2
21.380;3
21.840;4
22.300;1
22.760;2
23.220;3
23.680;4
24.150;1
24.610;2
25.070;3
25.530;4
25.990;1
26.450;2
26.910;3
27.370;4
27.830;1
28.290;2
28.750;3
29.210;4
29.680;1
30.140;2
30.600;3
31.060;4
31.530;1
31.990;2
32.460;3
32.920;4
33.390;1
33.850;2
34.310;3
34.770;4
35.230;1
35.680;2
36.140;3
36.600;4
37.060;1
37.520;2
37.990;3
38.450;4
38.920;1
39.380;2
39.840;3
40.300;4
40.760;1
41.220;2
41.680;3
42.140;4
42.600;1
43.060;2
43.530;3
43.990;4
44.460;1
44.920;2
45.380;3
45.840;4
46.300;1
46.750;2
47.210;3
47.670;4
48.130;1
48.590;2
49.050;3
49.510;4
49.980;1
50.440;2
50.900;3
51.360;4
51.830;1
52.290;2
52.750;3
53.210;4
53.670;1
54.130;2
54.590;3
55.050;4
55.520;1
55.980;2
56.440;3
56.900;4
57.370;1
57.820;2
58.270;3
58.720;4
59.180;1
59.650;2
60.120;3
60.590;4
61.060;1
61.520;2
61.990;3
62.450;4
62.920;1
63.380;2
63.840;3
64.300;4
64.770;1
65.220;2
65.680;3
66.140;4
66.600;1
67.060;2
67.520;3
67.980;4
68.450;1
68.910;2
69.370;3
69.830;4
70.300;1
70.760;2
71.220;3
71.680;4
72.140;1
72.600;2
73.060;3
73.520;4
73.980;1
74.440;2
74.900;3
75.360;4
75.830;1
76.290;2
76.750;3
77.210;4
77.680;1
78.140;2
78.610;3
79.070;4
79.540;1
79.990;2
80.450;3
80.900;4
81.360;1
81.820;2
82.290;3
82.750;4
83.220;1
83.680;2
84.140;3
84.600;4
85.070;1
85.530;2
85.990;3
86.450;4
86.910;1
87.370;2
87.830;3
88.290;4
88.750;1
89.210;2
89.680;3
90.140;4
90.610;1
91.070;2
91.530;3
91.990;4
92.450;1
92.900;2
93.360;3
93.820;4
94.280;1
94.740;2
95.200;3
95.660;4
96.130;1
96.590;2
97.060;3
97.530;4
98.000;1
98.450;2
98.910;3
99.370;4
99.830;1
100.290;2
100.750;3
101.210;4
101.680;1
102.130;2
102.590;3
103.050;4
103.510;1
103.970;2
104.440;3
104.900;4
105.370;1
105.820;2
106.280;3
106.740;4
107.200;1
107.660;2
108.130;3
108.600;4
109.070;1
109.520;2
109.980;3
110.440;4
110.900;1
111.360;2
111.820;3
112.280;4
112.750;1
113.200;2
113.660;3
114.120;4
114.580;1
115.040;2
115.500;3
115.960;4
116.420;1
116.890;2
117.370;3
117.840;4
118.320;1
118.770;2
119.220;3
119.670;4
120.120;1
120.580;2
121.050;3
121.520;4
121.990;1
122.450;2
122.910;3
123.370;4
123.840;1
124.300;2
124.760;3
125.220;4
125.690;1
126.150;2
126.610;3
127.070;4
127.540;1
127.990;2
128.450;3
128.910;4
129.370;1
129.830;2
130.290;3
130.750;4
131.220;1
131.680;2
132.140;3
132.600;4
133.070;1
133.530;2
133.990;3
134.450;4
134.920;1
135.380;2
135.840;3
136.300;4
136.770;1
137.230;2
137.690;3
138.150;4
138.610;1
139.070;2
139.530;3
139.990;4
140.450;1
140.910;2
141.370;3
141.830;4
142.300;1
142.760;2
143.220;3
143.680;4
144.140;1
144.600;2
145.070;3
145.530;4
146.000;1
146.450;2
146.910;3
147.370;4
147.830;1
148.290;2
148.750;3
149.210;4
149.670;1
150.130;2
150.590;3
151.050;4
151.520;1
151.980;2
152.440;3
152.900;4
153.370;1
153.830;2
154.290;3
154.750;4
155.220;1
155.670;2
156.130;3
156.590;4
157.050;1
157.510;2
157.980;3
158.440;4
158.910;1
159.370;2
159.840;3
160.300;4
160.770;1
161.220;2
161.680;3
162.140;4
162.600;1
163.050;2
163.510;3
163.960;4
164.420;1
164.880;2
165.350;3
165.820;4
166.290;1
166.750;2
167.220;3
167.680;4
168.150;1
168.600;2
169.060;3
169.520;4
169.980;1
170.430;2
170.890;3
171.350;4
171.810;1
172.270;2
172.740;3
173.210;4
173.680;1
174.130;2
174.590;3
175.050;4
175.510;1
175.970;2
176.440;3
176.910;4
177.380;1
177.830;2
178.290;3
178.750;4
179.210;1
179.670;2
180.140;3
180.600;4
181.070;1
181.530;2
181.990;3
182.450;4
182.920;1
183.370;2
183.830;3
184.290;4
184.750;1
185.210;2
185.670;3
186.130;4
186.600;1
187.060;2
187.520;3
187.980;4
188.440;1
188.900;2
189.360;3
189.820;4
190.280;1
190.740;2
191.210;3
191.670;4
192.140;1
192.590;2
193.050;3
193.510;4
193.970;1
194.430;2
194.900;3
195.370;4
195.840;1
196.290;2
196.750;3
197.210;4
197.670;1
198.140;2
198.590;3
199.050;4
199.520;1
199.990;2
200.450;3
200.890;4
201.340;1
201.800;2
202.260;3
202.720;4
203.180;1
203.640;2
204.110;3
204.570;4
205.040;1
205.490;2
205.950;3
206.410;4
206.870;1
207.330;2
207.800;3
208.270;4
208.740;1
209.200;2
209.670;3
210.140;4
210.610;1
211.080;2
211.550;3
