0.280	3
1.200	4
2.130	1
3.050	2
3.960	3
4.890	4
5.810	1
6.760	2
7.680	3
8.580	4
9.500	1
10.440	2
11.360	3
12.280	4
13.200	1
14.120	2
15.060	3
15.980	4
16.900	1
17.810	2
18.720	3
19.640	4
20.570	1
21.520	2
22.460	3
23.370	4
24.270	1
25.220	2
26.160	3
27.050	4
27.950	1
28.870	2
29.800	3
30.730	4
31.660	1
32.580	2
33.500	3
34.420	4
35.340	1
36.270	2
37.200	3
38.130	4
39.070	1
39.980	2
40.900	3
41.820	4
42.740	1
43.660	2
44.590	3
45.520	4
46.450	1
47.380	2
48.300	3
49.200	4
50.130	1
51.050	2
51.980	3
52.900	4
53.830	1
54.760	2
55.690	3
56.620	4
57.550	1
58.450	2
59.380	3
60.300	4
61.230	1
62.140	2
63.070	3
63.980	4
64.900	1
65.820	2
66.770	3
67.680	4
68.620	1
69.530	2
70.450	3
71.370	4
72.290	1
73.200	2
74.110	3
75.050	4
75.960	1
76.890	2
77.810	3
78.740	4
79.670	1
80.590	2
81.510	3
82.440	4
83.340	1
84.280	2
85.210	3
86.140	4
87.080	1
87.990	2
88.890	3
89.810	4
90.740	1
91.660	2
92.580	3
93.490	4
94.420	1
95.350	2
96.280	3
97.210	4
98.150	1
99.070	2
99.990	3
100.910	4
101.830	1
102.750	2
103.670	3
104.590	4
105.510	1
106.440	2
107.370	3
108.280	4
109.220	1
110.160	2
111.090	3
112.010	4
112.970	1
113.840	2
114.760	3
115.660	4
116.630	1
117.510	2
118.460	3
119.360	4
120.260	1
121.180	2
122.100	3
123.020	4
123.930	1
124.860	2
125.830	3
126.750	4
127.690	1
128.610	2
129.530	3
130.450	4
131.380	1
132.310	2
133.230	3
134.140	4
135.050	1
135.970	2
136.900	3
137.820	4
138.770	1
139.680	2
140.590	3
141.520	4
142.390	1
143.320	2
144.260	3
145.200	4
146.130	1
147.050	2
147.980	3
148.900	4
149.830	1
150.770	2
151.690	3
152.620	4
153.520	1
154.440	2
155.370	3
156.280	4
157.250	1
158.150	2
159.080	3
160.000	4
160.900	1
161.810	2
162.720	3
163.640	4
164.580	1
165.510	2
166.440	3
167.370	4
168.300	1
169.220	2
170.150	3
171.070	4
172.000	1
172.920	2
173.840	3
174.760	4
175.690	1
176.600	2
177.520	3
178.420	4
179.320	1
180.250	2
181.180	3
182.110	4
183.040	1
183.970	2
184.900	3
185.830	4
186.770	1
187.690	2
188.610	3
189.530	4
190.460	1
191.380	2
192.300	3
193.220	4
194.150	1
195.070	2
195.990	3
196.910	4
197.840	1
198.750	2
199.670	3
200.580	4
201.510	1
202.430	2
203.360	3
204.290	4
205.220	1
206.170	2
207.070	3
207.970	4
208.900	1
209.820	2
210.740	3
211.660	4
212.590	1
213.540	2
214.440	3
215.350	4
216.290	1
217.210	2
218.140	3
219.050	4
219.970	1
221.000	2
221.870	3
222.760	4
223.650	1
224.540	2
225.430	3
226.320	4
