0.060	1
1.110	3
2.160	1
3.250	3
4.250	1
5.280	3
6.310	1
7.340	3
8.370	1
9.400	3
10.430	1
11.430	3
12.470	1
13.500	3
14.500	1
15.530	3
16.570	1
17.640	3
18.710	1
19.720	3
20.740	1
21.790	3
22.840	1
23.890	3
24.940	1
25.980	3
27.030	1
28.090	3
29.160	1
30.220	3
31.280	1
32.330	3
33.390	1
34.450	3
35.520	1
36.560	3
37.620	1
38.660	3
39.720	1
40.840	3
41.870	1
42.940	3
43.980	1
45.030	3
46.100	1
47.150	3
48.200	1
49.270	3
50.340	1
51.410	3
52.480	1
53.530	3
54.590	1
55.640	3
56.700	1
57.750	3
58.800	1
59.860	3
60.920	1
61.970	3
63.030	1
64.080	3
65.130	1
66.200	3
67.270	1
68.340	3
69.420	1
70.450	3
71.490	1
72.540	3
73.600	1
74.640	3
75.640	1
76.770	3
77.770	1
78.830	3
79.890	1
80.940	3
81.990	1
83.060	3
84.130	1
85.260	3
86.310	1
87.360	3
88.400	1
89.450	3
90.500	1
91.560	3
92.630	1
93.700	3
94.770	1
95.790	3
96.810	1
97.850	3
98.890	1
99.950	3
101.000	1
102.040	3
103.080	1
104.130	3
105.180	1
106.240	3
107.310	1
108.370	3
109.430	1
110.480	3
111.540	1
112.590	3
113.640	1
114.680	3
115.730	1
116.780	3
117.840	1
118.920	3
120.000	1
121.050	3
122.110	1
123.180	3
124.250	1
125.310	3
126.380	1
127.430	3
128.490	1
129.570	3
130.650	1
131.680	3
132.720	1
133.770	3
134.820	1
135.880	3
136.940	1
137.990	3
139.050	1
140.110	3
141.180	1
142.240	3
143.310	1
144.380	3
145.420	1
146.480	3
147.550	1
148.580	3
149.620	1
150.770	3
151.920	1
152.990	3
154.070	1
155.130	3
156.140	1
157.290	3
158.440	1
159.460	3
160.480	1
161.570	3
162.670	1
163.730	3
164.800	1
165.870	3
166.940	1
168.010	3
169.080	1
170.170	3
171.260	1
172.290	3
173.330	1
174.390	3
175.460	1
176.500	3
177.550	1
178.620	3
179.710	1
180.780	3
181.810	1
182.860	3
183.920	1
184.990	3
186.070	1
187.140	3
188.210	1
189.260	3
190.310	1
191.370	3
192.430	1
193.480	3
194.530	1
195.590	3
196.650	1
197.710	3
198.770	1
199.830	3
200.900	1
201.940	3
203.010	1
204.090	3
205.180	1
206.240	3
207.300	1
208.380	3
209.470	1
210.540	3
211.620	1
212.660	3
213.710	1
214.770	3
215.840	1
216.940	3
218.040	1
219.110	3
220.190	1
221.250	3
222.320	1
223.410	3
224.510	1
225.590	3
226.680	1
227.720	3
228.760	1
229.830	3
230.910	1
231.960	3
233.010	1
234.080	3
235.160	1
236.210	3
237.270	1
238.320	3
239.370	1
240.420	3
241.470	1
242.530	3
243.600	1
244.650	3
245.710	1
246.770	3
