t;beat
0.390;4
1.170;1
1.940;2
2.720;3
3.490;4
4.270;1
5.030;2
5.800;3
6.560;4
7.330;1
8.090;2
8.850;3
9.610;4
10.380;1
11.150;2
11.930;3
12.700;4
13.480;1
14.250;2
15.030;3
15.800;4
16.580;1
17.350;2
18.130;3
18.910;4
19.690;1
20.450;2
21.220;3
21.980;4
22.760;1
23.510;2
24.270;3
25.030;4
25.790;1
26.560;2
27.350;3
28.100;4
28.900;1
29.670;2
30.440;3
31.210;4
31.990;1
32.790;2
33.540;3
34.250;4
35.070;1
35.770;2
36.550;3
37.320;4
38.040;1
38.820;2
39.610;3
40.400;4
41.190;1
41.940;2
42.700;3
43.450;4
44.210;1
44.980;2
45.750;3
46.520;4
47.300;1
48.060;2
48.830;3
49.590;4
50.360;1
51.140;2
51.920;3
52.660;4
53.480;1
54.240;2
55.000;3
55.760;4
56.530;1
57.290;2
58.060;3
58.820;4
59.600;1
60.360;2
61.120;3
61.880;4
62.650;1
63.420;2
64.190;3
64.960;4
65.730;1
66.510;2
67.300;1
68.070;2
68.840;3
69.610;4
70.390;1
71.140;2
71.900;3
72.660;4
73.420;1
74.180;2
74.940;3
75.700;4
76.470;1
77.240;2
78.020;3
78.800;4
79.580;1
80.340;2
81.110;3
81.880;4
82.650;1
83.410;2
84.170;3
84.930;4
85.700;1
86.460;2
87.230;3
87.990;4
88.760;1
89.530;2
90.310;3
91.080;4
91.860;1
92.640;2
93.420;3
94.130;4
94.960;1
95.720;2
96.490;3
97.250;4
98.020;1
98.790;2
99.560;3
100.330;4
101.100;1
101.860;2
102.620;3
103.380;4
104.140;1
104.910;2
105.680;3
106.450;4
107.220;1
107.990;2
108.760;3
109.530;4
110.310;1
111.080;2
111.860;3
112.630;4
113.410;1
114.170;2
114.930;3
115.690;4
116.460;1
117.220;2
117.990;3
118.760;4
119.530;1
120.290;2
121.060;3
121.820;4
122.590;1
123.360;2
124.130;3
124.900;4
125.680;1
126.440;2
127.210;3
127.980;4
128.750;1
129.520;2
130.290;3
131.060;4
131.830;1
132.590;2
133.350;3
134.110;4
134.880;1
135.650;2
136.420;3
137.190;4
137.970;1
138.730;2
139.500;3
140.260;4
141.030;1
141.800;2
142.580;3
143.360;4
144.140;1
144.900;2
145.670;3
146.440;4
147.210;1
147.950;2
148.740;3
149.480;4
150.280;1
151.030;2
151.810;3
152.560;4
153.330;1
154.120;2
154.880;3
155.640;4
156.410;1
157.180;2
157.960;1
158.720;2
159.490;3
160.250;4
161.020;1
161.780;2
162.550;3
163.320;4
164.090;1
164.850;2
165.610;3
166.370;4
167.130;1
167.900;2
168.670;3
169.440;4
170.220;1
170.990;2
171.760;3
172.530;4
173.300;1
174.070;2
174.850;3
175.620;4
176.400;1
177.150;2
177.900;3
178.680;4
179.420;1
180.190;2
180.970;3
181.740;4
182.520;1
183.300;2
184.080;3
184.860;4
185.650;1
186.420;2
187.190;3
187.960;4
188.740;1
189.510;2
190.290;3
191.070;4
191.850;1
192.640;2
193.430;3
194.220;4
195.020;1
195.750;2
196.480;3
197.210;4
197.940;1
198.700;2
199.460;3
200.220;4
200.980;1
201.750;2
202.520;3
203.290;4
204.060;1
204.830;2
205.600;3
206.370;4
207.150;1
207.910;2
208.670;3
209.430;4
210.200;1
210.970;2
211.750;3
212.520;4
213.300;1
214.060;2
214.820;3
215.580;4
216.350;1
217.110;2
217.880;3
218.640;4
219.410;1
220.180;2
220.950;3
221.720;4
222.490;1
223.260;2
224.030;3
224.800;4
225.580;1
226.350;2
227.130;3
227.900;4
228.680;1
229.440;2
230.200;3
230.960;4
231.730;1
232.500;2
233.270;3
234.040;4
234.810;1
235.570;2
236.330;3
237.090;4
237.840;1
238.620;2
239.400;3
240.180;4
240.960;1
241.720;2
242.480;3
243.240;4
244.010;1
244.770;2
245.540;3
246.310;4
247.080;1
247.840;2
248.590;3
249.390;4
250.110;1
250.880;2
251.680;3
252.470;4
253.210;1
253.950;2
254.740;3
255.530;4
256.300;1
257.080;2
257.870;3
258.620;4
259.390;1
260.130;2
260.900;3
261.660;4
262.450;1
263.190;2
263.960;3
264.730;4
265.530;1
266.280;2
267.050;3
267.820;4
268.590;1
269.370;2
270.140;3
270.900;4
271.660;1
272.440;2
273.200;3
273.970;4
274.720;1
275.500;2
276.280;3
277.040;4
277.800;1
278.580;2
279.350;3
280.120;4
280.880;1
281.670;2
282.430;3
283.190;4
283.950;1
284.730;2
285.510;3
286.260;4
287.020;1
287.760;2
288.590;3
289.360;4
290.120;1
290.880;2
291.630;3
292.410;4
293.170;1
293.930;2
294.720;3
295.490;4
296.260;1
297.030;2
297.780;3
298.540;4
299.290;1
300.050;2
300.840;3
301.630;4
302.400;1
303.160;2
303.930;3
304.700;4
305.490;1
306.250;2
307.010;3
307.770;4
308.540;1
309.330;2
310.090;3
310.870;4
311.630;1
312.410;2
313.190;3
313.950;4
314.710;1
315.460;2
316.230;3
317.000;4
317.780;1
318.560;2
319.320;3
320.090;4
320.880;1
321.610;2
322.380;3
323.150;4
323.890;1
324.680;2
325.450;3
326.210;4
326.990;1
327.760;2
328.530;3
329.300;4
330.080;1
330.840;2
331.610;3
332.380;4
333.160;1
333.890;2
334.670;3
335.450;4
336.200;1
336.990;2
337.750;3
338.530;4
339.300;1
340.060;2
340.820;3
341.590;4
342.350;1
343.140;2
343.890;3
344.660;4
345.400;1
346.200;2
346.950;3
347.730;4
348.500;1
349.250;2
350.020;3
350.800;4
351.580;1
352.350;2
353.120;3
353.890;4
354.660;1
355.430;2
356.200;3
356.970;4
