t;beat
0.430;4
1.000;1
1.440;2
1.890;3
2.340;4
2.790;1
3.240;2
3.690;3
4.140;4
4.590;1
5.030;2
5.470;3
5.910;4
6.360;1
6.810;2
7.250;3
7.700;4
8.130;1
8.580;2
9.020;3
9.460;4
9.900;1
10.360;2
10.800;3
11.240;4
11.710;1
12.140;2
12.580;3
13.020;4
13.470;1
13.910;2
14.350;3
14.790;4
15.240;1
15.680;2
16.130;3
16.570;4
17.020;1
17.470;2
17.920;3
18.370;4
18.820;1
19.250;2
19.690;3
20.120;4
20.560;1
21.000;2
21.450;3
21.890;4
22.340;1
22.780;2
23.220;3
23.660;4
24.100;1
24.550;2
25.000;3
25.450;4
25.910;1
26.350;2
26.800;3
27.240;4
27.690;1
28.120;2
28.550;3
28.980;4
29.420;1
29.870;2
30.330;3
30.780;4
31.240;1
31.690;2
32.140;3
32.590;4
33.040;1
33.480;2
33.920;3
34.360;4
34.800;1
35.230;2
35.660;3
36.090;4
36.520;1
36.970;2
37.430;3
37.890;4
38.350;1
38.790;2
39.240;3
39.680;4
40.130;1
40.560;2
41.000;3
41.440;4
41.880;1
42.350;2
42.790;3
43.210;4
43.660;1
44.110;2
44.570;3
45.020;4
45.480;1
45.920;2
46.370;3
46.810;4
47.260;1
47.700;2
48.140;3
48.580;4
49.020;1
49.450;2
49.890;3
50.320;4
50.760;1
51.210;2
51.660;3
52.110;4
52.570;1
53.010;2
53.460;3
53.910;4
54.360;1
54.800;2
55.240;3
55.680;4
56.130;1
56.570;2
57.010;3
57.450;4
57.900;1
58.330;2
58.770;3
59.200;4
59.640;1
60.080;2
60.530;3
60.980;4
61.430;1
61.880;2
62.340;3
62.790;4
63.250;1
63.690;2
64.130;3
64.570;4
65.010;1
65.450;2
65.890;3
66.330;4
66.770;1
67.220;2
67.680;3
68.130;4
68.590;1
69.030;2
69.480;3
69.920;4
70.370;1
70.800;2
71.240;3
71.670;4
72.110;1
72.560;2
73.020;3
73.480;4
73.950;1
74.390;2
74.840;3
75.280;4
75.730;1
76.170;2
76.610;3
77.050;4
77.500;1
77.940;2
78.390;3
78.830;4
79.280;1
79.710;2
80.150;3
80.590;4
81.030;1
81.470;2
81.920;3
82.360;4
82.810;1
83.240;2
83.680;3
84.120;4
84.560;1
85.000;2
85.440;3
85.880;4
86.320;1
86.780;2
87.240;3
87.700;4
88.160;1
88.600;2
89.040;3
89.480;4
89.930;1
90.370;2
90.820;3
91.260;4
91.710;1
92.150;2
92.590;3
93.030;4
93.470;1
93.910;2
94.360;3
94.810;4
95.260;1
95.690;2
96.130;3
96.560;4
97.000;1
97.450;2
97.900;3
98.350;4
98.810;1
99.250;2
99.700;3
100.140;4
100.590;1
101.030;2
101.480;3
101.920;4
102.370;1
102.810;2
103.260;3
103.700;4
104.150;1
104.590;2
105.040;3
105.490;4
105.940;1
106.370;2
106.810;3
107.250;4
107.690;1
108.140;2
108.590;3
109.040;4
109.490;1
109.930;2
110.380;3
110.820;4
111.270;1
111.710;2
112.160;3
112.600;4
113.050;1
113.480;2
113.920;3
114.360;4
114.800;1
115.240;2
115.690;3
116.130;4
116.580;1
117.020;2
117.470;3
117.920;4
118.370;1
118.810;2
119.260;3
119.700;4
120.150;1
120.590;2
121.030;3
121.470;4
121.910;1
122.340;2
122.780;3
123.220;4
123.660;1
124.110;2
124.560;3
125.010;4
125.470;1
125.910;2
126.360;3
126.800;4
127.250;1
127.680;2
128.120;3
128.560;4
129.000;1
129.450;2
129.900;3
130.350;4
130.800;1
131.250;2
131.700;3
132.150;4
132.600;1
133.040;2
133.490;3
133.930;4
134.380;1
134.820;2
135.260;3
135.700;4
136.140;1
136.580;2
137.020;3
137.460;4
137.910;1
138.350;2
138.800;3
139.240;4
139.690;1
140.130;2
140.570;3
141.010;4
141.460;1
141.910;2
142.360;3
142.810;4
143.260;1
143.700;2
144.150;3
144.590;4
145.040;1
145.480;2
145.930;3
146.370;4
146.820;1
147.260;2
147.700;3
148.140;4
148.580;1
149.010;2
149.440;3
149.870;4
150.310;1
150.760;2
151.210;3
151.660;4
152.120;1
152.570;2
153.020;3
153.470;4
153.930;1
154.370;2
154.810;3
155.250;4
155.700;1
156.140;2
156.580;3
157.020;4
157.470;1
157.910;2
158.360;3
158.810;4
159.260;1
159.700;2
160.150;3
160.600;4
161.050;1
161.490;2
161.940;3
162.380;4
162.830;1
163.270;2
163.710;3
164.150;4
164.600;1
165.040;2
165.490;3
165.930;4
166.380;1
166.820;2
167.260;3
167.700;4
168.150;1
168.590;2
169.030;3
169.470;4
169.920;1
170.360;2
170.800;3
171.240;4
171.690;1
172.130;2
172.580;3
173.020;4
173.470;1
173.910;2
174.360;3
174.810;4
175.260;1
175.700;2
176.150;3
176.590;4
177.040;1
177.480;2
177.930;3
178.380;4
178.830;1
179.270;2
179.710;3
180.150;4
180.600;1
181.040;2
181.490;3
181.940;4
182.390;1
182.830;2
183.270;3
183.710;4
184.150;1
184.590;2
185.030;3
185.470;4
185.920;1
186.360;2
186.800;3
187.240;4
187.680;1
188.120;2
188.570;3
189.020;4
189.470;1
189.910;2
190.360;3
190.800;4
191.250;1
191.700;2
192.150;3
192.600;4
193.820;1
194.920;2
196.060;3
197.160;4
