t;beat
0.020;1
0.470;2
0.930;3
1.350;4
1.790;1
2.220;2
2.660;3
3.090;4
3.530;1
3.970;2
4.380;3
4.810;4
5.250;1
5.680;2
6.120;3
6.560;4
7.000;1
7.420;2
7.840;3
8.260;4
8.680;1
9.100;2
9.530;3
9.950;4
10.380;1
10.810;2
11.240;3
11.670;4
12.110;1
12.510;2
12.910;3
13.310;4
13.720;1
14.140;2
14.560;3
15.000;4
15.440;1
15.870;2
16.300;3
16.730;4
17.170;1
17.590;2
18.020;3
18.450;4
18.880;1
19.310;2
19.740;3
20.170;4
20.600;1
21.020;2
21.440;3
21.860;4
22.290;1
22.710;2
23.130;3
23.550;4
23.970;1
24.410;2
24.850;3
25.290;4
25.730;1
26.150;2
26.580;3
27.010;4
27.440;1
27.860;2
28.280;3
28.700;4
29.120;1
29.540;2
29.960;3
30.380;4
30.800;1
31.220;2
31.650;3
32.070;4
32.500;1
32.910;2
33.320;3
33.730;4
34.150;1
34.570;2
34.990;3
35.410;4
35.830;1
36.270;2
36.710;3
37.150;4
37.600;1
38.020;2
38.440;3
38.860;4
39.290;1
39.720;2
40.150;3
40.580;4
41.020;1
41.470;2
41.920;3
42.370;4
42.820;1
43.250;2
43.680;3
44.110;4
44.550;1
44.970;2
45.390;3
45.810;4
46.230;1
46.650;2
47.070;3
47.490;4
47.910;1
48.320;2
48.730;3
49.140;4
49.560;1
49.970;2
50.380;3
50.790;4
51.210;1
51.630;2
52.050;3
52.470;4
52.890;1
53.310;2
53.740;3
54.170;4
54.600;1
55.020;2
55.420;3
55.860;4
56.280;1
56.710;2
57.130;3
57.550;4
57.970;1
58.390;2
58.820;3
59.240;4
59.670;1
60.110;2
60.560;3
61.000;4
61.450;1
61.880;2
62.310;3
62.740;4
63.180;1
63.610;2
64.040;3
64.470;4
64.900;1
65.320;2
65.750;3
66.170;4
66.600;1
67.030;2
67.460;3
67.890;4
68.320;1
68.750;2
69.190;3
69.620;4
70.060;1
70.490;2
70.920;3
71.350;4
71.780;1
72.190;2
72.600;3
73.010;4
73.430;1
73.850;2
74.270;3
74.690;4
75.110;1
75.520;2
75.940;3
76.360;4
76.780;1
77.190;2
77.610;3
78.030;4
78.450;1
78.870;2
79.290;3
79.710;4
80.140;1
80.560;2
80.990;3
81.410;4
81.840;1
82.250;2
82.670;3
83.080;4
83.500;1
83.920;2
84.350;3
84.770;4
85.200;1
85.600;2
86.000;3
86.400;4
86.800;1
87.210;2
87.630;3
88.050;4
88.470;1
88.890;2
89.310;3
89.730;4
90.160;1
90.580;2
91.000;3
91.420;4
91.850;1
92.270;2
92.690;3
93.110;4
93.530;1
93.950;2
94.370;3
94.790;4
95.220;1
95.640;2
96.060;3
96.480;4
96.900;1
97.340;2
97.780;3
98.220;4
98.670;1
99.170;2
99.670;3
100.240;4
100.810;1
101.260;2
101.710;3
102.190;4
102.750;1
103.220;2
103.700;3
104.170;4
104.650;1
105.130;2
105.620;3
106.110;4
106.600;1
107.100;2
107.600;3
108.100;4
108.600;1
109.040;2
109.450;3
109.940;4
110.530;1
111.010;2
111.500;3
111.990;4
112.480;1
112.970;2
113.460;3
113.950;4
114.440;1
114.910;2
115.390;3
115.880;4
116.360;1
116.820;2
117.260;3
117.680;4
118.100;1
118.520;2
118.940;3
119.360;4
119.780;1
120.230;2
120.680;3
121.130;4
121.590;1
122.030;2
122.480;3
122.930;4
123.380;1
123.820;2
124.270;3
124.720;4
125.170;1
125.610;2
126.060;3
126.500;4
126.950;1
127.380;2
127.820;3
128.250;4
128.690;1
129.110;2
129.540;3
129.960;4
130.390;1
130.820;2
131.250;3
131.680;4
132.110;1
132.550;2
132.990;3
133.430;4
133.870;1
134.300;2
134.740;3
135.180;4
135.620;1
136.040;2
136.470;3
136.900;4
137.330;1
137.750;2
138.180;3
138.610;4
139.040;1
139.460;2
139.890;3
140.310;4
140.740;1
141.160;2
141.580;3
142.000;4
142.420;1
142.840;2
143.270;3
143.700;4
144.130;1
144.550;2
144.980;3
145.400;4
145.830;1
146.250;2
146.670;3
147.090;4
147.520;1
147.940;2
148.360;3
148.780;4
149.200;1
149.610;2
150.020;3
150.430;4
150.850;1
151.270;2
151.700;3
152.120;4
152.550;1
152.970;2
153.400;3
153.820;4
154.250;1
154.670;2
155.090;3
155.510;4
155.930;1
156.360;2
156.790;3
157.220;4
157.650;1
158.100;2
158.560;3
159.010;4
159.470;1
159.900;2
160.340;3
160.770;4
161.210;1
161.660;2
162.120;3
162.570;4
163.030;1
163.470;2
163.920;3
164.370;4
164.820;1
165.260;2
165.700;3
166.140;4
166.580;1
167.010;2
167.450;3
167.890;4
168.330;1
168.760;2
169.200;3
169.640;4
170.080;1
170.490;2
170.910;3
171.330;4
171.750;1
172.180;2
172.610;3
173.040;4
173.480;1
173.910;2
174.350;3
174.780;4
175.220;1
175.640;2
176.060;3
176.480;4
176.910;1
177.340;2
177.770;3
178.200;4
178.640;1
179.070;2
179.510;3
179.950;4
180.390;1
180.820;2
181.260;3
181.690;4
182.130;1
182.570;2
183.020;3
183.470;4
183.920;1
184.370;2
184.830;3
185.290;4
185.750;1
186.200;2
186.650;3
187.100;4
187.560;1
188.010;2
188.470;3
188.920;4
189.380;1
190.090;2
190.760;3
191.330;4
191.820;1
192.250;2
192.680;3
193.110;4
193.550;1
193.990;2
194.440;3
194.890;4
195.340;1
195.820;2
196.250;3
196.690;4
197.120;1
197.550;2
197.980;3
198.410;4
198.840;1
199.280;2
199.730;3
200.170;4
200.620;1
201.040;2
201.460;3
201.880;4
