0.910	1
1.890	2
2.870	3
3.850	4
4.830	1
5.810	2
6.790	3
7.770	4
8.750	1
9.730	2
10.710	3
11.690	4
12.670	1
13.650	2
14.630	3
15.610	4
16.590	1
17.570	2
18.550	3
19.530	4
20.510	1
21.490	2
22.470	3
23.450	4
24.430	1
25.410	2
26.390	3
27.370	4
28.530	1
29.390	2
30.250	3
31.100	4
31.960	1
32.810	2
33.670	3
34.530	4
35.390	1
36.250	2
37.100	3
37.950	4
38.810	1
39.670	2
40.520	3
41.380	4
42.240	1
43.100	2
43.950	3
44.810	4
45.670	1
46.530	2
47.390	3
48.240	4
49.100	1
49.960	2
50.810	3
51.660	4
52.520	1
53.380	2
54.240	3
55.090	4
55.950	1
56.810	2
57.670	3
58.530	4
59.390	1
60.250	2
61.100	3
61.960	4
62.820	1
63.670	2
64.520	3
65.380	4
66.240	1
67.100	2
67.960	3
68.820	4
69.670	1
70.530	2
71.380	3
72.240	4
73.100	1
73.950	2
74.810	3
75.670	4
76.530	1
77.390	2
78.250	3
79.100	4
79.960	1
80.820	2
81.670	3
82.530	4
83.390	1
84.250	2
85.100	3
85.950	4
86.810	1
87.670	2
88.530	3
89.380	4
90.240	1
91.100	2
91.960	3
92.810	4
93.660	1
94.510	2
95.370	3
96.220	4
97.080	1
97.940	2
98.800	3
99.660	4
100.520	5
101.380	6
102.240	7
103.100	8
103.950	1
104.810	2
105.670	3
106.530	4
107.390	1
108.250	2
109.100	3
109.950	4
110.810	1
111.670	2
112.530	3
113.390	4
114.250	1
115.110	2
115.960	3
116.820	4
117.680	1
118.540	2
119.400	3
120.250	4
121.100	1
121.960	2
122.820	3
123.670	4
124.530	1
125.390	2
126.250	3
127.100	4
127.960	1
128.810	2
129.660	3
130.520	4
131.380	1
132.240	2
133.100	3
133.960	4
134.820	1
135.680	2
136.530	3
137.380	4
138.240	1
139.100	2
139.950	3
140.800	4
141.660	1
142.520	2
143.380	3
144.240	4
145.100	1
145.960	2
146.820	3
147.680	4
148.530	1
149.390	2
150.240	3
151.100	4
151.960	1
152.810	2
153.670	3
154.530	4
155.390	1
156.250	2
157.110	3
157.970	4
158.830	1
159.690	2
160.540	3
161.390	4
162.250	1
163.110	2
163.970	3
164.830	4
165.690	1
166.550	2
167.400	3
168.250	4
169.100	1
169.960	2
170.820	3
171.670	4
172.530	1
173.380	2
174.240	3
175.100	4
175.960	1
176.810	2
177.670	3
178.530	4
179.390	1
180.250	2
181.110	3
181.970	4
182.830	1
183.680	2
184.540	3
185.400	4
186.250	1
187.100	2
187.960	3
188.820	4
189.680	1
190.540	2
191.400	3
192.250	4
193.100	1
193.950	2
194.810	3
195.670	4
196.530	1
197.380	2
198.240	3
199.100	4
199.960	1
200.810	2
201.670	3
202.530	4
203.390	1
204.250	2
205.110	3
205.970	4
206.830	1
207.690	2
208.550	3
209.400	4
210.250	1
211.100	2
211.960	3
212.820	4
213.680	1
214.540	2
215.390	3
216.240	4
217.100	1
217.950	2
218.810	3
219.670	4
220.530	1
221.390	2
222.250	3
223.110	4
223.960	1
224.810	2
225.670	3
226.530	4
227.390	1
228.250	2
229.110	3
229.960	4
230.810	1
231.660	2
232.520	3
233.380	4
234.240	1
235.100	2
235.960	3
236.820	4
237.680	1
238.540	2
239.400	3
240.250	4
241.100	1
241.950	2
242.810	3
243.670	4
244.530	1
245.390	2
246.250	3
247.100	4
247.960	1
248.810	2
249.670	3
250.530	4
251.390	1
252.250	2
253.110	3
253.970	4
254.830	1
255.690	2
256.550	3
257.410	4
258.270	1
259.130	2
259.990	3
260.850	4
261.710	1
