0.020	1
0.580	2
1.140	3
1.690	4
2.250	1
2.800	2
3.360	3
3.910	4
4.470	1
5.020	2
5.580	3
6.130	4
6.690	1
7.240	2
7.800	3
8.350	4
8.910	1
9.460	2
10.020	3
10.570	4
11.130	1
11.680	2
12.240	3
12.800	4
13.350	1
13.910	2
14.460	3
15.020	4
15.570	1
16.130	2
16.680	3
17.240	4
17.790	1
18.350	2
18.900	3
19.460	4
20.010	1
20.570	2
21.120	3
21.680	4
22.230	1
22.790	2
23.340	3
23.900	4
24.450	1
25.010	2
25.560	3
26.120	4
26.680	1
27.230	2
27.790	3
28.340	4
28.900	1
29.450	2
30.010	3
30.560	4
31.120	1
31.670	2
32.230	3
32.780	4
33.340	1
33.890	2
34.450	3
35.000	4
35.560	1
36.110	2
36.670	3
37.220	4
37.780	1
38.330	2
38.890	3
39.440	4
40.000	1
40.560	2
41.110	3
41.670	4
42.220	1
42.780	2
43.330	3
43.890	4
44.440	1
45.000	2
45.550	3
46.110	4
46.660	1
47.220	2
47.770	3
48.330	4
48.880	1
49.440	2
49.990	3
50.550	4
51.100	1
51.660	2
52.210	3
52.770	4
53.330	1
53.880	2
54.440	3
54.990	4
55.550	1
56.100	2
56.660	3
57.210	4
57.770	1
58.320	2
58.880	3
59.430	4
59.990	1
60.540	2
61.100	3
61.650	4
62.210	1
62.760	2
63.320	3
63.870	4
64.430	1
64.980	2
65.540	3
66.090	4
66.650	1
67.210	2
67.760	3
68.320	4
68.870	1
69.430	2
69.980	3
70.540	4
71.090	1
71.650	2
72.200	3
72.760	4
73.310	1
73.870	2
74.420	3
74.980	4
75.530	1
76.090	2
76.640	3
77.200	4
77.750	1
78.310	2
78.860	3
79.420	4
79.970	1
80.530	2
81.090	3
81.640	4
82.200	1
82.750	2
83.310	3
83.860	4
84.420	1
84.970	2
85.530	3
86.080	4
86.640	1
87.190	2
87.750	3
88.300	4
88.860	1
89.410	2
89.970	3
90.520	4
91.080	1
91.630	2
92.190	3
92.740	4
93.300	1
93.850	2
94.410	3
94.970	4
95.520	1
96.080	2
96.630	3
97.190	4
97.740	1
98.300	2
98.850	3
99.410	4
99.960	1
100.520	2
101.070	3
101.630	4
102.180	1
102.740	2
103.290	3
103.850	4
104.400	1
104.960	2
105.510	3
106.070	4
106.620	1
107.180	2
107.730	3
108.290	4
108.850	1
109.400	2
109.960	3
110.510	4
111.070	1
111.620	2
112.180	3
112.730	4
113.290	1
113.840	2
114.400	3
114.950	4
115.510	1
116.060	2
116.620	3
117.170	4
117.730	1
118.280	2
118.840	3
119.390	4
119.950	1
120.500	2
121.060	3
121.610	4
122.170	1
122.730	2
123.280	3
123.840	4
124.390	1
124.950	2
125.500	3
126.060	4
126.610	1
127.170	2
127.720	3
128.280	4
128.830	1
129.390	2
129.940	3
130.500	4
131.050	1
131.610	2
132.160	3
132.720	4
133.270	1
133.830	2
134.380	3
134.940	4
135.490	1
136.050	2
136.610	3
137.160	4
137.720	1
138.270	2
138.830	3
139.380	4
139.940	1
140.490	2
141.050	3
141.600	4
142.160	1
142.710	2
143.270	3
143.820	4
144.380	1
144.930	2
145.490	3
146.040	4
146.600	1
147.150	2
147.710	3
148.260	4
148.820	1
149.380	2
149.930	3
150.490	4
151.040	1
151.600	2
152.150	3
152.710	4
153.260	1
153.820	2
154.370	3
154.930	4
155.480	1
156.040	2
156.590	3
157.150	4
157.700	1
158.260	2
158.810	3
159.370	4
159.920	1
160.480	2
161.030	3
161.590	4
162.140	1
162.700	2
163.260	3
163.810	4
164.370	1
164.920	2
165.480	3
166.030	4
166.590	1
167.140	2
167.700	3
168.250	4
168.810	1
169.360	2
169.920	3
170.470	4
171.030	1
171.580	2
172.140	3
172.690	4
173.250	1
173.800	2
174.360	3
174.910	4
175.470	1
176.020	2
176.580	3
177.140	4
177.690	1
178.250	2
178.800	3
179.360	4
179.910	1
180.470	2
181.020	3
181.580	4
182.130	1
182.690	2
183.240	3
183.800	4
184.350	1
184.910	2
185.460	3
186.020	4
186.570	1
187.130	2
187.680	3
188.240	4
188.790	1
189.350	2
189.900	3
190.460	4
191.020	1
191.570	2
192.130	3
192.680	4
193.240	1
193.790	2
194.350	3
194.900	4
195.460	1
196.010	2
196.570	3
197.120	4
197.680	1
198.230	2
198.790	3
199.340	4
199.900	1
200.450	2
201.010	3
201.560	4
202.120	1
202.670	2
203.230	3
203.780	4
204.340	1
204.900	2
205.450	3
206.010	4
206.560	1
207.120	2
207.670	3
208.230	4
208.780	1
209.340	2
209.890	3
210.450	4
211.000	1
211.560	2
212.110	3
212.670	4
213.220	1
213.780	2
214.330	3
214.890	4
215.440	1
216.000	2
216.550	3
217.110	4
217.670	1
218.220	2
218.780	3
219.330	4
219.890	1
220.440	2
221.000	3
221.550	4
222.110	1
222.660	2
223.220	3
223.770	4
224.330	1
224.880	2
225.440	3
225.990	4
226.550	1
227.100	2
227.660	3
228.210	4
228.770	1
229.320	2
229.880	3
230.430	4
230.990	1
231.550	2
232.100	3
232.660	4
233.210	1
233.770	2
234.320	3
234.880	4
235.430	1
235.990	2
236.540	3
237.100	4
237.650	1
238.210	2
238.760	3
239.320	4
239.870	1
240.430	2
240.980	3
241.540	4
242.090	1
242.650	2
243.200	3
243.760	4
244.310	1
244.870	2
245.430	3
245.980	4
246.540	1
247.090	2
247.650	3
248.200	4
248.760	1
249.310	2
249.870	3
250.420	4
250.980	1
251.530	2
252.090	3
252.640	4
253.200	1
253.750	2
254.310	3
254.860	4
255.420	1
255.970	2
256.530	3
257.080	4
257.640	1
258.190	2
258.750	3
259.310	4
259.860	1
260.420	2
260.970	3
261.530	4
262.080	1
262.640	2
263.190	3
263.750	4
264.300	1
264.860	2
265.410	3
265.970	4
266.520	1
267.080	2
267.630	3
268.190	4
268.740	1
269.300	2
269.850	3
270.410	4
270.960	1
271.520	2
272.070	3
272.630	4
273.190	1
273.740	2
274.300	3
274.850	4
275.410	1
275.960	2
276.520	3
