0.000	1
1.090	2
2.120	3
3.150	1
3.950	2
4.650	3
5.460	1
6.330	2
7.000	3
7.660	1
8.420	2
9.420	3
10.340	1
11.030	2
11.640	3
12.300	1
12.940	2
13.630	3
14.360	1
15.150	2
16.910	3
18.670	1
19.580	2
20.420	3
21.430	1
22.190	2
23.030	3
23.740	1
24.830	2
25.550	3
26.350	1
27.040	2
27.740	3
28.450	1
29.300	2
30.000	3
30.770	1
31.490	2
32.270	3
33.090	1
34.120	2
37.130	3
38.830	1
39.630	2
40.400	3
41.180	1
42.140	2
43.470	3
45.050	1
46.070	2
46.950	3
47.800	1
48.520	2
49.210	3
49.910	1
50.560	2
51.300	3
52.040	1
52.780	2
53.460	3
54.140	1
54.810	2
55.530	3
56.380	1
57.020	2
57.650	3
58.370	1
59.040	2
59.720	3
60.500	1
61.570	2
65.930	3
67.640	1
68.510	2
69.220	3
69.990	1
70.720	2
71.350	3
72.030	1
72.680	2
73.330	3
73.990	1
74.710	2
75.340	3
76.000	1
76.720	2
77.550	3
78.380	1
79.400	2
83.490	3
84.890	1
85.740	2
86.550	3
87.330	1
88.430	2
89.500	3
94.400	1
95.560	2
96.670	3
97.740	1
98.920	2
100.800	3
102.680	1
103.430	2
104.120	3
104.900	1
105.600	2
106.410	3
107.160	1
107.860	2
108.610	3
109.390	1
110.110	2
110.870	3
111.590	1
112.370	2
113.350	3
114.470	1
115.640	2
117.500	3
119.370	1
120.160	2
121.180	3
122.220	1
123.000	2
123.950	3
124.630	1
125.250	2
125.900	3
126.720	1
127.320	2
127.900	3
128.490	1
129.070	2
129.780	3
130.470	1
131.070	2
131.640	3
132.230	1
132.830	2
133.450	3
134.270	1
135.090	2
136.350	3
137.670	1
138.340	2
139.160	3
140.080	1
140.760	2
141.540	3
142.270	1
143.120	2
143.720	3
144.510	1
145.230	2
145.950	3
146.620	1
147.330	2
148.080	3
148.820	1
149.400	2
150.120	3
150.820	1
151.760	2
154.680	3
156.120	1
156.880	2
157.670	3
158.470	1
159.340	2
160.430	3
163.720	1
166.020	1
166.860	2
167.500	3
168.220	1
168.880	2
169.610	3
170.230	1
170.980	2
171.610	3
172.340	1
172.980	2
173.700	3
174.380	1
175.140	2
175.800	3
176.560	1
177.190	2
177.900	3
178.630	1
179.560	2
181.080	3
188.760	1
189.640	2
190.350	3
191.120	1
191.800	2
192.470	3
193.140	1
193.790	2
194.430	3
195.040	1
195.780	2
196.370	3
197.100	1
197.680	2
198.480	3
199.200	1
200.210	2
205.040	3
206.250	1
207.330	2
208.090	3
209.070	1
210.170	2
211.330	3
215.390	1
216.680	2
217.600	3
218.650	1
219.800	2
221.950	3
224.100	1
224.920	2
225.650	3
226.450	1
227.110	2
227.870	3
228.620	1
229.320	2
230.060	3
230.820	1
231.610	2
232.360	3
233.150	1
233.970	2
234.980	3
236.170	1
237.280	2
239.130	3
240.990	1
241.840	2
242.920	3
243.910	1
244.690	2
245.490	3
246.130	1
246.760	2
247.370	3
248.020	1
248.610	2
249.180	3
249.740	1
250.340	2
251.040	3
251.840	1
252.610	2
253.380	3
254.150	1
254.950	2
255.950	3
257.170	1
258.400	2
267.430	3
270.200	1
271.080	2
271.910	3
272.960	1
274.010	2
275.060	3
