0.050	1
0.600	2
1.160	3
1.720	4
2.280	1
2.830	2
3.390	3
3.950	4
4.510	1
5.060	2
5.620	3
6.180	4
6.740	1
7.280	2
7.820	3
8.360	4
8.900	1
9.440	2
9.980	3
10.520	4
11.060	1
11.600	2
12.150	3
12.700	4
13.250	1
13.770	2
14.300	3
14.820	4
15.350	1
15.890	2
16.440	3
16.980	4
17.530	1
18.080	2
18.650	3
19.220	4
19.790	1
20.310	2
20.830	3
21.350	4
21.870	1
22.410	2
22.960	3
23.500	4
24.050	1
24.590	2
25.130	3
25.670	4
26.210	1
26.750	2
27.300	3
27.840	4
28.390	1
28.910	2
29.430	3
29.950	4
30.480	1
31.010	2
31.540	3
32.070	4
32.600	1
33.130	2
33.660	3
34.190	4
34.730	1
35.260	2
35.800	3
36.330	4
36.870	1
37.390	2
37.950	3
38.510	4
39.060	1
39.570	2
40.080	3
40.590	4
41.100	1
41.630	2
42.160	3
42.690	4
43.220	1
43.750	2
44.280	3
44.810	4
45.350	1
45.860	2
46.380	3
46.890	4
47.410	1
47.940	2
48.470	3
49.000	4
49.530	1
50.040	2
50.560	3
51.080	4
51.600	1
52.130	2
52.670	3
53.200	4
53.740	1
54.260	2
54.790	3
55.320	4
55.850	1
56.390	2
56.900	3
57.410	4
57.910	1
58.400	2
58.890	3
59.410	4
59.930	1
60.440	2
60.950	3
61.460	4
61.970	1
62.480	2
63.000	3
63.510	4
64.030	1
64.540	2
65.030	3
65.540	4
66.060	1
66.570	2
67.080	3
67.590	4
68.110	1
68.630	2
69.150	3
69.670	4
70.190	1
70.710	2
71.230	3
71.750	4
72.260	1
72.780	2
73.310	3
73.830	4
74.360	1
74.880	2
75.410	3
75.930	4
76.460	1
76.970	2
77.510	3
78.040	4
78.580	1
79.080	2
79.590	3
80.090	4
80.600	1
81.130	2
81.660	3
82.190	4
82.720	1
83.250	2
83.780	3
84.310	4
84.820	1
85.350	2
85.880	3
86.410	4
86.950	1
87.460	2
87.980	3
88.490	4
89.010	1
89.520	2
90.040	3
90.550	4
91.070	1
91.590	2
92.110	3
92.630	4
93.150	1
93.660	2
94.180	3
94.700	4
95.220	1
95.740	2
96.270	3
96.800	4
97.330	1
97.840	2
98.350	3
98.860	4
99.370	1
99.890	2
100.410	3
100.930	4
101.460	1
101.970	2
102.490	3
103.000	4
103.520	1
104.060	2
104.600	3
105.140	4
105.690	1
106.210	2
106.730	3
107.250	4
107.780	1
108.270	2
108.770	3
109.270	4
109.770	1
110.280	2
110.790	3
111.300	4
111.820	1
112.340	2
112.870	3
113.400	4
113.930	1
114.430	2
114.940	3
115.440	4
115.950	1
116.440	2
116.940	3
117.430	4
117.930	1
118.440	2
118.950	3
119.460	4
119.980	1
120.490	2
121.000	3
121.510	4
122.030	1
122.560	2
123.090	3
123.620	4
124.160	1
124.660	2
125.160	3
125.660	4
126.170	1
126.680	2
127.200	3
127.710	4
128.230	1
128.740	2
129.250	3
129.760	4
130.270	1
130.770	2
131.270	3
131.770	4
132.280	1
132.790	2
133.310	3
133.820	4
134.340	1
134.850	2
135.360	3
135.870	4
136.380	1
136.900	2
137.420	3
137.940	4
138.460	1
138.970	2
139.490	3
140.010	4
140.530	1
141.040	2
141.560	3
142.070	4
142.590	1
143.100	2
143.610	3
144.120	4
144.630	1
145.120	2
145.620	3
146.120	4
146.620	1
147.120	2
147.630	3
148.130	4
148.640	1
149.150	2
149.670	3
150.190	4
150.710	1
151.230	2
151.760	3
152.280	4
152.810	1
153.320	2
153.840	3
154.360	4
154.880	1
155.420	2
155.960	3
156.500	4
157.040	1
157.550	2
158.060	3
158.570	4
159.090	1
159.620	2
160.150	3
160.680	4
161.220	1
161.730	2
162.240	3
162.750	4
163.260	1
163.790	2
164.320	3
164.850	4
165.380	1
165.900	2
166.420	3
166.940	4
167.470	1
167.990	2
168.520	3
169.050	4
169.580	1
170.100	2
170.620	3
171.140	4
171.660	1
172.170	2
172.690	3
173.200	4
173.720	1
174.240	2
174.760	3
175.280	4
175.810	1
176.320	2
176.840	3
177.350	4
177.870	1
178.390	2
178.910	3
179.430	4
179.950	1
180.470	2
180.990	3
181.510	4
182.030	1
182.550	2
183.070	3
183.590	4
184.110	1
184.640	2
185.170	3
185.700	4
186.230	1
186.740	2
187.270	3
187.800	4
188.330	1
188.840	2
189.350	3
189.860	4
190.380	1
190.910	2
191.440	3
191.970	4
192.500	1
192.990	2
193.490	3
194.000	4
194.500	1
195.020	2
195.520	3
196.020	4
