0.000	1
0.480	2
0.970	3
1.460	4
1.950	1
2.440	2
2.940	3
3.440	4
3.940	1
4.430	2
4.930	3
5.430	4
5.930	1
6.420	2
6.920	3
7.420	4
7.920	1
8.410	2
8.910	3
9.410	4
9.910	1
10.400	2
10.900	3
11.400	4
11.900	1
12.390	2
12.890	3
13.390	4
13.890	1
14.380	2
14.880	3
15.380	4
15.880	1
16.370	2
16.870	3
17.370	4
17.870	1
18.370	2
18.870	3
19.370	4
19.870	1
20.360	2
20.860	3
21.360	4
21.860	1
22.360	2
22.860	3
23.360	4
23.860	1
24.350	2
24.850	3
25.350	4
25.850	1
26.350	2
26.860	3
27.360	4
27.870	1
28.360	2
28.860	3
29.350	4
29.850	1
30.360	2
30.870	3
31.380	4
31.890	1
32.380	2
32.880	3
33.370	4
33.870	1
34.380	2
34.890	3
35.400	4
35.910	1
36.400	2
36.890	3
37.380	4
37.870	1
38.370	2
38.870	3
39.370	4
39.880	1
40.370	2
40.870	3
41.370	4
41.870	1
42.370	2
42.870	3
43.370	4
43.870	1
44.360	2
44.860	3
45.350	4
45.850	1
46.360	2
46.870	3
47.380	4
47.900	1
48.390	2
48.890	3
49.390	4
49.890	1
50.390	2
50.890	3
51.390	4
51.900	1
52.390	2
52.890	3
53.380	4
53.880	1
54.380	2
54.890	3
55.400	4
55.910	1
56.390	2
56.880	3
57.370	4
57.860	1
58.350	2
58.850	3
59.350	4
59.850	1
60.350	2
60.860	3
61.360	4
61.870	1
62.370	2
62.880	3
63.380	4
63.890	1
64.390	2
64.890	3
65.390	4
65.890	1
66.370	2
66.860	3
67.350	4
67.830	1
68.320	2
68.840	3
69.360	4
69.880	1
70.380	2
70.880	3
71.380	4
71.890	1
72.380	2
72.880	3
73.380	4
73.880	1
74.370	2
74.870	3
75.360	4
75.860	1
76.360	2
76.870	3
77.370	4
77.880	1
78.370	2
78.870	3
79.370	4
79.870	1
80.370	2
80.880	3
81.390	4
81.900	1
82.390	2
82.890	3
83.390	4
83.890	1
84.390	2
84.890	3
85.390	4
85.890	1
86.380	2
86.880	3
87.370	4
87.870	1
88.370	2
88.870	3
89.370	4
89.870	1
90.370	2
90.870	3
91.370	4
91.870	1
92.370	2
92.870	3
93.370	4
93.870	1
94.370	2
94.870	3
95.370	4
95.880	1
96.370	2
96.870	3
97.370	4
97.870	1
98.370	2
98.870	3
99.370	4
99.870	1
100.360	2
100.860	3
101.360	4
101.860	1
102.360	2
102.860	3
103.360	4
103.870	1
104.370	2
104.870	3
105.370	4
105.870	1
106.360	2
106.860	3
107.360	4
107.860	1
108.360	2
108.860	3
109.360	4
109.870	1
110.360	2
110.860	3
111.360	4
111.860	1
112.360	2
112.860	3
113.360	4
113.870	1
114.360	2
114.860	3
115.350	4
115.850	1
116.350	2
116.850	3
117.350	4
117.860	1
118.370	2
118.880	3
119.390	4
119.900	1
120.390	2
120.880	3
121.370	4
121.870	1
122.370	2
122.880	3
123.380	4
123.890	1
124.390	2
124.890	3
125.390	4
125.900	1
126.390	2
126.880	3
127.370	4
127.860	1
128.360	2
128.870	3
129.370	4
129.880	1
130.390	2
130.900	3
131.410	4
131.930	1
132.410	2
132.890	3
133.370	4
133.860	1
134.350	2
134.860	3
135.350	4
135.870	1
136.370	2
136.870	3
137.370	4
137.880	1
138.380	2
138.880	3
139.380	4
139.890	1
140.380	2
140.870	3
141.360	4
141.860	1
142.360	2
142.870	3
143.370	4
143.880	1
144.380	2
144.880	3
145.380	4
145.890	1
146.390	2
146.900	3
147.400	4
147.910	1
148.390	2
148.880	3
149.370	4
149.860	1
150.360	2
150.860	3
151.360	4
151.870	1
152.370	2
152.870	3
153.370	4
153.880	1
154.370	2
154.860	3
155.350	4
155.850	1
156.360	2
156.870	3
157.380	4
157.900	1
158.390	2
158.890	3
159.380	4
159.880	1
160.370	2
160.870	3
161.370	4
161.870	1
162.370	2
162.870	3
163.370	4
163.870	1
164.370	2
164.880	3
165.390	4
165.900	1
166.400	2
166.910	3
167.410	4
167.920	1
168.400	2
168.890	3
169.380	4
169.870	1
170.370	2
170.870	3
171.370	4
171.870	1
172.360	2
172.860	3
173.360	4
173.860	1
174.350	2
174.850	3
175.350	4
175.850	1
176.350	2
176.860	3
177.360	4
177.870	1
178.360	2
178.860	3
179.350	4
179.850	1
180.350	2
180.850	3
181.350	4
181.860	1
182.360	2
182.870	3
183.370	4
183.880	1
184.380	2
184.880	3
185.380	4
185.880	1
186.380	2
186.880	3
187.380	4
187.890	1
188.380	2
188.880	3
189.380	4
189.880	1
190.370	2
190.870	3
191.370	4
191.870	1
192.370	2
192.870	3
193.370	4
193.870	1
194.370	2
194.870	3
195.370	4
195.870	1
196.370	2
196.870	3
197.370	4
197.870	1
198.360	2
198.860	3
199.360	4
199.860	1
200.360	2
200.860	3
201.360	4
201.870	1
202.360	2
202.860	3
203.360	4
203.860	1
204.360	2
204.860	3
205.360	4
205.870	1
206.370	2
206.870	3
207.370	4
207.880	1
208.380	2
208.880	3
209.380	4
209.880	1
210.380	2
210.880	3
211.380	4
211.880	1
212.380	2
212.880	3
213.380	4
213.880	1
214.370	2
214.860	3
215.350	4
215.850	1
216.350	2
216.860	3
217.360	4
217.870	1
218.370	2
218.870	3
219.370	4
219.870	1
220.370	2
220.870	3
221.370	4
221.870	1
222.370	2
222.870	3
223.370	4
223.880	1
224.380	2
224.880	3
225.380	4
225.890	1
226.380	2
226.870	3
227.360	4
227.850	1
228.350	2
228.860	3
229.370	4
229.880	1
230.370	2
230.870	3
231.370	4
231.870	1
232.370	2
232.870	3
233.370	4
233.880	1
234.370	2
234.870	3
235.360	4
235.860	1
236.360	2
236.860	3
237.360	4
237.870	1
238.360	2
238.860	3
239.360	4
239.860	1
240.360	2
240.860	3
241.360	4
241.870	1
242.370	2
242.870	3
243.370	4
243.880	1
244.370	2
244.870	3
245.370	4
245.870	1
246.360	2
246.860	3
247.360	4
247.860	1
248.360	2
248.870	3
249.370	4
249.880	1
250.370	2
250.870	3
251.370	4
251.870	1
252.370	2
252.870	3
253.370	4
253.870	1
254.370	2
254.880	3
255.380	4
255.890	1
256.380	2
256.880	3
257.370	4
257.870	1
258.370	2
258.880	3
259.380	4
259.890	1
260.380	2
260.880	3
261.370	4
261.870	1
262.360	2
262.870	3
263.360	4
263.860	1
264.380	2
264.910	3
265.430	4
265.960	1
266.440	2
266.930	3
267.410	4
267.900	1
268.390	2
268.890	3
269.380	4
269.880	1
270.380	2
270.880	3
271.380	4
274.880	5
